8.5849,17.962,22.755,54.358,100.7,108.64,112.43,103.26,35.302,8.0189,9.8113,16.792,88.604,106.23,112.08,113.23,106,42.509,17.887,15.547,11.792,10.377,9.717,9.0755,8.7547,18.925,21.151,24.547,64.415,107.89,107.36,107.25,102.36,63.358,9.9434,23.811,81.604,121.83,136.91,127.11,104.55,77.66,62.038,50.34,46.17,39.358,39.698,37.34,41.604,47.642,43.566,52.679,59.264,68.396,92.792,91.849,89.358,86.755,63.774,67.811,68.057,55.189,46.415,14.321,21.906,46.736,62.906,79.585,74.094,65.415,59.038,47.811,37.925,29.453,33.075,31.792,32.189,30.283,33.792,34,46.774,48.811,46.585,47.019,42.415,41.377,28.698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.056604,0.11321,0.13208,0.33962,0.50943,0.5283,0.54717,0.54717,0.22642,0.056604,0.056604,0.09434,0.49057,0.5283,0.54717,0.54717,0.54717,0.26415,0.09434,0.09434,0.075472,0.056604,0.056604,0.056604,0.056604,0.11321,0.13208,0.15094,0.39623,0.54717,0.54717,0.5283,0.5283,0.41509,0.075472,0.15094,0.4717,0.64151,0.73585,0.73585,0.60377,0.43396,0.35849,0.30189,0.28302,0.24528,0.24528,0.22642,0.26415,0.30189,0.26415,0.32075,0.33962,0.39623,0.5283,0.4717,0.4717,0.4717,0.39623,0.37736,0.35849,0.30189,0.26415,0.11321,0.13208,0.26415,0.33962,0.41509,0.39623,0.33962,0.32075,0.28302,0.22642,0.16981,0.20755,0.18868,0.18868,0.16981,0.18868,0.20755,0.26415,0.26415,0.24528,0.24528,0.24528,0.22642,0.18868
0.30189,0.16981,0.075472,0.075472,0.075472,0.018868,0,0,0.018868,12.755,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,11.792,11.792,12.755,12.755,12.755,11.792,11.792,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0,0,3.6981,1.2075,0.67925,0.4717,0.30189,0.16981,0.16981,0.075472,0.075472,0.075472,0.075472,0.075472,0.075472,0.075472,0.075472,0.075472,0.075472,0.16981,0.16981,0.16981,0.30189,0.30189,0.30189,0.16981,0.30189,0.16981,0.30189,0.16981,0.30189,4.2453,2.283,1.2075,0.67925,0.4717,0.30189,0.16981,0.16981,0.16981,0.16981,0.075472,0.075472,0.075472,0.075472,0.075472,0.075472,0.16981,0.16981,0.30189,0.30189,0.4717,0.67925,1.2075
10.868,10.868,10.868,10.868,10.868,10.868,10.868,10.868,10.868,10.868,45.302,41.679,12.755,10.868,9.9811,9.9811,9.9811,9.9811,9.9811,9.9811,9.9811,10.868,10.868,11.792,11.792,12.755,13.755,13.755,9.9811,9.9811,9.9811,10.868,10.868,10.868,45.302,0.67925,0.30189,0.16981,0.075472,0.075472,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0.018868,0,0.075472,0.018868,0.018868,0.018868,0.075472,0.16981,0.16981,0.16981,0.4717,0.67925,0.92453,1.2075,1.8868,2.717,18.132,14.792,13.755,11.792,11.792,10.868,10.868,9.1321,9.1321,9.1321,8.3208,8.3208,8.3208,9.1321,9.1321,9.1321,9.1321,9.9811,10.868,10.868,11.792,11.792,12.755
0.2,0.2,0.2,0.3,0.1,0.1,0,0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0,0.2,0.3,0.3,0.3,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.6,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
21,17,15,15,16,16,15,15,15,28,3,4,15,16,16,16,16,17,28,28,29,28,28,27,27,15,13,14,17,16,16,16,16,14,3,37,29,28,28,28,30,31,31,31,31,34,34,32,30,31,29,28,29,27,21,21,22,24,24,33,31,31,25,18,19,19,18,18,17,17,16,18,20,21,19,19,19,0,0,0,0,0,0,0,0,0,0
0.51958,0.51294,0.58801,0.67415,0.30098,0.37505,0.40384,0.37847,0.62024,0.22668,0.53843,0.65997,0.34893,0.40775,0.40752,0.3026,0.35485,0.67749,0.36455,0.50775,0.56064,0.60974,0.92863,0.68195,0.68403,0.50704,0.66756,0.65632,0.62804,0.34331,0.45017,0.33359,0.34615,0.57999,0.31661,0.54831,0.55628,0.54663,0.42886,0.63338,0.62917,0.50802,0.49819,0.50565,0.40208,0.41834,0.57218,0.33468,0.52172,0.61086,0.54012,0.47035,0.55627,0.55868,0.52513,0.49713,0.39761,0.56716,0.69193,0.45283,0.53634,0.5998,0.61556,0.16992,0.45446,0.46591,0.46237,0.51673,0.5909,0.58396,0.63972,0.51373,0.50381,0.49039,0.61922,0.561,0.69974,0.50275,0.62996,0.59617,0.48796,0.45573,0.44333,0.48444,0.6147,0.49202,0.45374
0.012849,0.013721,0.012633,-0.0010405,0.005087,0.035265,0.046701,-0.0050977,0.0015465,-0.0019176,0.011146,-0.0029523,0.027154,0.047222,0.048432,0.020451,-0.0072777,-0.0022174,0.0063291,0.0087943,0.0072265,-0.011302,0.003712,0.012202,0.012784,-0.024422,-0.0010798,0.0029191,-0.0036643,0.0078565,0.019262,0.033047,0.033782,-0.0013399,-0.017175,0.0027323,0.0045362,0.014916,0.010676,0.002858,0.0078181,0.0068818,0.021338,0.0038853,0.0092385,0.0036742,-0.0040379,0.00091675,-0.0057647,-0.0096649,0.0018456,0.0083743,0.010725,0.0060599,0.014384,0.018595,0.0095844,0.018139,-0.0010073,-0.0048012,0.024918,0.017758,0.012426,0.014603,0.011225,0.023909,0.029825,0.035089,0.020154,0.015797,0.0064545,0.0044747,0.011073,-0.0060521,0.00077483,0.0001541,0.0020793,0.0062495,0.0041749,0.0085071,0.010259,0.016415,0.015333,0.0070175,0.0028501,0.013599,0.0017142
0.028302,0.040188,0.048131,0.032846,0.081411,0.12847,0.1732,0.04209,0.02686,0.028302,0.028302,0.025818,0.11263,0.18784,0.19216,0.071423,0.039762,0.028251,0.031004,0.028875,0.032145,0.028302,0.028302,0.028302,0.028302,0.060791,0.02771,0.02906,0.030295,0.044493,0.063422,0.12558,0.1308,0.029142,0.040742,0.02829,0.036271,0.050164,0.053745,0.037546,0.038902,0.043308,0.075963,0.034592,0.046807,0.03331,0.042776,0.041851,0.037619,0.039231,0.033902,0.037009,0.04926,0.036113,0.0464,0.067367,0.041665,0.061599,0.027964,0.040444,0.085283,0.059151,0.039834,0.046714,0.042399,0.074093,0.099623,0.10737,0.055196,0.053878,0.036966,0.041096,0.048685,0.066543,0.035164,0.030538,0.030161,0.036493,0.035286,0.034563,0.045348,0.064968,0.059604,0.046294,0.054522,0.062775,0.039051
