9.9592,27.041,34.714,106.43,153.2,184.02,180.45,152.12,101.1,22.041,8.8571,13.49,33.102,54.122,70.224,75.673,74.429,58.449,43.102,42.449,32.469,29.857,33.653,33.408,35.286,35.102,32.694,41.429,44.143,42.735,41.918,36.367,24.286,6.898,4.3061,8.2245,44.061,70.531,99.082,109.49,100.18,78.551,21.041,20.265,18.673,15.327,14.592,11.469,8.5102,10.755,18.796,26.429,48.163,89.837,104.27,107.37,96.041,72.143,14.143,7.8367,2.0816,16.673,29.551,77.367,102.16,112.8,102.84,83.857,37.102,23.041,16.184,16.796,16,17.429,20.367,19.469,14.224,7.2653,13.041,32.306,48.082,55.51,53.245,53.102,41.571,41.041,42.102,42.51,40.776,48.163,63.184,67.694,71.51,60.429,43.082,11.408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081633,0.20408,0.22449,0.81633,0.91837,0.93878,0.93878,0.93878,0.81633,0.18367,0.081633,0.12245,0.2449,0.32653,0.38776,0.42857,0.46939,0.38776,0.28571,0.28571,0.20408,0.18367,0.22449,0.22449,0.2449,0.2449,0.22449,0.30612,0.30612,0.26531,0.26531,0.2449,0.18367,0.061224,0.040816,0.061224,0.36735,0.46939,0.55102,0.57143,0.57143,0.55102,0.12245,0.12245,0.12245,0.10204,0.10204,0.081633,0.061224,0.081633,0.14286,0.18367,0.32653,0.57143,0.57143,0.57143,0.57143,0.55102,0.10204,0.061224,0.020408,0.14286,0.20408,0.55102,0.59184,0.57143,0.57143,0.57143,0.28571,0.18367,0.12245,0.12245,0.10204,0.10204,0.12245,0.12245,0.10204,0.061224,0.10204,0.22449,0.32653,0.34694,0.32653,0.36735,0.26531,0.26531,0.28571,0.28571,0.26531,0.30612,0.40816,0.40816,0.42857,0.38776,0.32653,0.10204
41.327,0.18367,0.18367,0.081633,0.081633,0.020408,0.020408,0.020408,0,0.020408,39.51,19.612,16,13.796,11.755,10.796,9.8776,9,8.1633,8.1633,8.1633,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,8.1633,8.1633,9,9.8776,12.755,7.3673,7.3673,6.6122,6.6122,6.6122,6.6122,6.6122,7.3673,34.306,34.306,34.306,34.306,34.306,34.306,34.306,32.653,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,7.3673,36,37.735,9,8.1633,7.3673,6.6122,6.6122,6.6122,6.6122,7.3673,8.1633,8.1633,7.3673,6.6122,6.6122,5.898,5.898,5.898,6.6122,32.653,10.796,9,8.1633,8.1633,7.3673,7.3673,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,7.3673,8.1633,25
0,0,0,0.020408,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.020408,2.9388,1.6531,1,0.73469,0.5102,0.32653,0.18367,0.18367,0.081633,0.081633,0.081633,0.081633,0.081633,0.020408,0.020408,0.081633,0.081633,0.18367,0.32653,0.32653,0.5102,0.73469,9,16,14.878,3.449,1.3061,0.32653,0.18367,0.18367,0.18367,0.081633,0.081633,0.081633,0.18367,0.18367,0.32653,0.5102,0.5102,0.5102,0.5102,0.18367,0.18367,0.18367,0.18367,0.18367,0.18367,0.32653,0.32653,0,0.020408,0.081633,0.081633,0.081633,0.18367,0.18367,0.18367,0.18367,0.18367,0.18367,0.32653,13.796,13.796,13.796,13.796,14.878,16,0.32653,0.32653,0.18367,0.18367,0.18367,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.18367,0.18367,0.5102,0.73469,1.6531
0.1,0.2,0.2,0.5,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1
48,27,28,26,25,25,25,25,23,22,47,35,35,35,34,34,34,34,35,35,37,37,35,35,36,36,35,32,31,31,31,31,31,27,21,21,28,30,32,33,33,33,45,45,45,44,44,44,43,43,33,32,34,33,33,33,33,32,39,44,44,36,34,34,33,33,33,33,34,34,34,29,21,21,21,21,20,20,43,35,33,32,31,31,32,32,33,0,0,0,0,0,0,0,0,0
0.34754,0.42811,0.52741,0.65773,0.45827,0.44983,0.36171,0.34095,0.39143,0.29504,0.1124,0.12805,0.37204,0.64967,0.66836,0.5717,0.57209,0.61927,0.58729,0.77107,0.71635,0.72507,0.82311,0.77313,0.70403,0.68084,0.68799,0.6333,0.49029,0.5178,0.64493,0.65251,0.4066,0.18518,0.072154,0.43644,0.40578,0.37607,0.57364,0.56177,0.42075,0.54002,0.79444,0.7835,0.76084,0.63008,0.55946,0.41003,0.10799,0.4531,0.51587,0.47561,0.64648,0.56301,0.41269,0.3661,0.35014,0.41927,0.61047,0.24061,0,0.18051,0.35775,0.65737,0.52524,0.42972,0.38843,0.40773,0.42045,0.35305,0.3123,0.53909,0.64752,0.74948,0.84969,0.67686,0.50971,0.17595,0.23554,0.42774,0.58812,0.67928,0.4884,0.71259,0.69204,0.70215,0.73485,0.74208,0.57182,0.63315,0.70047,0.59824,0.72715,0.62456,0.39527,0.11308
-0.0099729,-0.0066019,0.0080387,-0.026608,-0.022027,0.043712,0.033965,-0.0070896,-0.021223,-0.01145,-0.0038085,0.003719,0.012432,0.010767,0.023212,0.021498,0.00022274,-0.0035907,-0.0056982,-0.0087442,-0.0030225,-0.012833,-0.012451,-0.012122,-0.011077,-0.0095034,-0.0064763,-0.013458,-0.0099356,0.012835,-0.00089786,-0.0045904,-0.0015159,0.0053903,0,0.0077919,-0.033641,0.017008,0.024375,0.036264,0.033768,-0.032696,0.0065646,-0.0016063,-0.00071239,0.00066304,-0.0068895,0.0010547,-0.012146,-0.00034319,-0.012277,-0.017875,-0.001854,-0.016492,-0.0031804,0.014962,-0.0053765,-0.029916,-0.0078582,-0.0089224,0,0.0099459,0.0077735,-0.011718,0.0012056,0.023668,0.0093156,-0.014215,-0.0042968,-0.001676,0.00072926,-0.0051007,0.0056163,0.0025696,0.0090163,0.0058724,0.0069588,-0.0069768,0.024665,0.0021669,0.0053993,0.0069746,-0.0072065,-0.014932,-0.0093128,-0.0039299,-0.007945,-0.010548,-0.0062473,-0.0016589,-0.0056854,0.0094051,0.0073837,0.0034129,-0.0083568,0.02895
0.041531,0.051573,0.054846,0.06826,0.075344,0.18528,0.16399,0.062782,0.064416,0.044234,0.028482,0.037058,0.043553,0.04576,0.063862,0.062463,0.045228,0.046681,0.040155,0.038104,0.034572,0.044349,0.045453,0.044418,0.045205,0.045796,0.047932,0.053135,0.050346,0.047078,0.034222,0.033604,0.040879,0.030612,0.020408,0.030612,0.092332,0.067652,0.066563,0.11255,0.13681,0.093993,0.036527,0.038661,0.037989,0.043968,0.036978,0.02781,0.030612,0.024215,0.046613,0.055927,0.037175,0.045152,0.052705,0.07578,0.05597,0.091612,0.029223,0.030612,0,0.055658,0.032924,0.038238,0.062953,0.08352,0.0635,0.047686,0.037264,0.030058,0.059303,0.030984,0.030001,0.028046,0.038287,0.031023,0.034047,0.030612,0.058506,0.033744,0.032513,0.037458,0.051218,0.052608,0.053102,0.040181,0.039807,0.046912,0.039194,0.040949,0.043353,0.052658,0.036168,0.039991,0.037438,0.064006
53.2,22.273,16.727,6.0793,3.8338,2.5097,2.6716,3.9556,6.3976,27,58.6,41.381,18.436,10.5,7.3895,7.1299,8.0362,10.426,13.886,14.19,17.436,18.489,17.515,17.697,17.064,17.179,18.227,14.958,13.85,13.418,13.857,16.385,24.556,71.167,99.667,60.333,14.216,8.7283,5.3704,4.3719,5.4951,8.0317,23.762,25.571,29.286,34.933,37.333,45.8,58,49.3,30.857,22.222,12.647,6.7438,5.0025,4.6281,5.9951,8.8624,38.8,63.5,153,34.571,20.036,8.1852,5.492,3.9729,5.1749,7.4655,16.686,25.911,35.095,33.667,32.733,28.067,25.333,27.429,38.533,68.167,42.4,18.515,12.676,10.556,10.816,11.626,14.044,14.33,14.352,14.162,14.473,12.208,9.5429,8.4905,8.013,9.9158,14.478,47.733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
