6.6275,18.157,17.333,88.02,114.67,124.14,124.9,118.1,79.157,43.412,32.235,25.784,27.157,26.843,14.667,12,2.4314,20.333,42.961,54.961,69.02,67.922,54.667,39.471,33,27.686,26.412,25.98,28.098,30.098,81.02,100.2,101.8,101.78,81.255,13.627,14.451,17.588,16.353,2.4314,8.5294,25.02,64.745,102.49,102.9,122.59,122.1,76.941,21.294,21.451,19.275,10.431,13.039,13.627,13.922,17.392,24.667,27.255,40.059,90.588,106.76,110.14,91.471,67.392,26.039,12.765,6.1765,5.2745,12.824,16.451,69.255,106.04,109.69,119.86,101.39,48.882,39.647,35.863,33.137,39.333,42.039,14.549,18.098,45.765,59.137,72.255,87.216,91.608,81.843,55.588,42.098,28.843,22.569,26.353,21.078,20.569,15.235,16.353,17.608,20.706,24.608,30.333,23.471,33.588,41.02,60.961,84.784,79.471,62.353,37.431,8.0196,5.2157,24.922,31.961,64.196,137.12,169.14,180.96,182.02,129.29,43.353,29.863,22.51,20.608,16.098,12.686,13.451,19.667,24.863,30.765,37.824,77.608,168.59,186.84,190.96,180.14,131.41,48.353,37.627,34.431,36.176,39.549,34.725,13.608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039216,0.098039,0.098039,0.52941,0.54902,0.56863,0.58824,0.58824,0.43137,0.23529,0.17647,0.13725,0.15686,0.15686,0.078431,0.078431,0.019608,0.13725,0.23529,0.29412,0.37255,0.35294,0.29412,0.23529,0.19608,0.15686,0.15686,0.15686,0.17647,0.17647,0.4902,0.52941,0.52941,0.52941,0.5098,0.098039,0.078431,0.098039,0.098039,0.019608,0.058824,0.15686,0.41176,0.56863,0.52941,0.60784,0.58824,0.4902,0.11765,0.11765,0.11765,0.058824,0.078431,0.078431,0.078431,0.098039,0.13725,0.15686,0.23529,0.54902,0.52941,0.52941,0.4902,0.41176,0.15686,0.078431,0.039216,0.039216,0.078431,0.098039,0.43137,0.54902,0.54902,0.60784,0.56863,0.27451,0.21569,0.19608,0.17647,0.21569,0.23529,0.098039,0.11765,0.2549,0.31373,0.35294,0.41176,0.45098,0.43137,0.29412,0.23529,0.15686,0.11765,0.15686,0.11765,0.11765,0.078431,0.098039,0.098039,0.11765,0.13725,0.17647,0.13725,0.19608,0.21569,0.33333,0.41176,0.37255,0.31373,0.21569,0.058824,0.039216,0.15686,0.17647,0.39216,0.72549,0.78431,0.82353,0.86275,0.80392,0.23529,0.17647,0.13725,0.11765,0.098039,0.078431,0.078431,0.11765,0.13725,0.17647,0.21569,0.4902,0.90196,0.90196,0.90196,0.90196,0.78431,0.2549,0.19608,0.17647,0.19608,0.21569,0.19608,0.098039
12.255,9.4902,9.4902,8.6471,8.6471,8.6471,7.8431,7.0784,7.8431,9.4902,10.373,10.373,9.4902,9.4902,10.373,10.373,11.294,31.373,14.294,13.255,11.294,11.294,10.373,9.4902,9.4902,9.4902,9.4902,9.4902,8.6471,9.4902,9.4902,9.4902,10.373,11.294,11.294,41.49,43.314,41.49,39.706,43.314,11.294,9.4902,9.4902,8.6471,7.8431,7.8431,8.6471,8.6471,11.294,10.373,9.4902,9.4902,8.6471,8.6471,8.6471,8.6471,7.8431,7.8431,7.8431,8.6471,9.4902,9.4902,11.294,16.49,28.314,41.49,45.176,10.373,9.4902,8.6471,8.6471,7.8431,7.8431,6.3529,6.3529,7.0784,9.4902,9.4902,9.4902,8.6471,8.6471,11.294,20.078,15.373,14.294,13.255,11.294,10.373,9.4902,8.6471,8.6471,8.6471,8.6471,7.8431,7.8431,7.8431,7.8431,7.8431,7.8431,7.8431,7.8431,7.8431,8.6471,10.373,10.373,10.373,11.294,12.255,14.294,15.373,17.647,9.4902,8.6471,8.6471,7.8431,2.8235,1.2549,0.70588,0.4902,0.17647,0.17647,0.078431,0.019608,0.019608,0.019608,0,0,0,0,0,0,0.019608,0.019608,0.078431,0.078431,0.17647,0.31373,1.2549,8.6471,8.6471,8.6471,8.6471,8.6471,9.4902
11.294,11.294,11.294,0.17647,0.078431,0.019608,0.019608,0.019608,0,0.019608,0.019608,0.078431,0.078431,0.078431,11.294,11.294,0,0.31373,0.17647,0.019608,0,0,0.019608,0.019608,0,0.019608,0.078431,0.17647,0.31373,0.4902,0.31373,0.019608,0,0,0,0,0,0,0.019608,0,11.294,0,0,0.019608,0.019608,0,0,0.019608,0.019608,0.019608,0.019608,13.255,13.255,13.255,13.255,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.019608,0.019608,0.019608,0.019608,13.255,12.255,12.255,0.4902,0.17647,0.17647,0.078431,0.078431,0.019608,0,0,0.019608,0.019608,0.019608,0.078431,3.3137,1.9608,1.2549,0.96078,0.70588,0.4902,0.31373,0.31373,0.17647,0.17647,0.17647,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.17647,0.31373,0.4902,0.70588,0.70588,0.96078,1.2549,2.8235,6.3529,14.294,0.019608,0.019608,0.019608,0.078431,0.17647,0.17647,0.078431,0.078431,0.078431,0.078431,0.078431,0.078431,0.17647,43.314,43.314,12.255,12.255,12.255,12.255,0.70588,0.31373,0.17647,0.17647,0.078431,0.078431,0.078431,0.078431,0.17647,0.078431,0.078431,0.17647,0.31373
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.1,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.4,0.3,0.2,0.2,0.2,0.2,0,0,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2
27,25,25,35,36,36,36,35,36,37,38,35,34,34,26,26,25,44,40,40,39,40,38,36,39,37,36,36,32,31,35,36,37,38,38,49,50,49,48,48,26,34,36,36,36,36,37,36,38,37,37,24,24,24,24,29,30,30,31,36,36,36,37,40,45,49,50,25,25,24,34,35,35,34,34,34,38,37,35,34,35,43,36,35,36,36,35,35,35,34,34,35,35,35,35,35,35,37,37,35,37,36,36,36,34,35,35,35,36,34,32,24,39,37,35,31,29,28,28,27,22,20,23,26,21,3,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4714,0.46944,0.72329,0.47979,0.3547,0.48115,0.53479,0.57547,0.69613,0.70759,0.65253,0.53019,0.70576,0.73436,0.4752,0.4684,0,0.26919,0.50771,0.53235,0.64504,0.50343,0.59343,0.5749,0.71167,0.67086,0.60225,0.61391,0.64563,0.61085,0.50174,0.64285,0.60545,0.45609,0.48234,0.23242,0.57843,0.72874,0.66079,0,0.3469,0.63059,0.60384,0.52618,0.68358,0.54082,0.38714,0.52184,0.66099,0.57724,0.66683,0.3127,0.63362,0.68849,0.55053,0.55901,0.66452,0.60078,0.58077,0.54527,0.35896,0.3762,0.48497,0.62617,0.72666,0.47825,0.513,0.34662,0.39751,0.43656,0.45326,0.55515,0.53585,0.50048,0.55618,0.7766,0.74369,0.6751,0.44689,0.56498,0.64261,0.54172,0.19741,0.50523,0.50353,0.38838,0.51705,0.54488,0.64453,0.66995,0.76154,0.56688,0.42462,0.74936,0.41823,0.6175,0.22492,0.60489,0.60556,0.581,0.55073,0.77615,0.81067,0.5745,0.70565,0.5679,0.41939,0.47236,0.55761,0.51969,0.21864,0.41595,0.66166,0.6861,0.71833,0.50947,0.53031,0.50624,0.37635,0.68989,0.6414,0.54434,0.5929,0.52561,0.53346,0.66404,0.59956,0.61862,0.59768,0.55242,0.72915,0.67197,0.58491,0.48886,0.42976,0.41733,0.69489,0.78576,0.7671,0.74014,0.64856,0.6466,0.52111,0.3172
0,-0.0012146,0.0070833,-0.00048253,0.024029,0.030213,0.020299,0.01933,0.0048743,0.01164,0.0083743,-0.016394,0.0030996,0.001872,0.017752,0.0047832,0,0.012692,0.017041,0.022074,0.014043,0.0020302,0.011545,0.011694,-0.0045784,-0.013006,0.0085628,0.0068592,-0.0049467,0.0082125,-0.011197,0.010644,0.0139,0.0090601,0.001993,0.00059236,0.014908,0.0036893,0.0027295,0,-0.0059326,-0.0053554,-0.010823,0.0093517,0.012442,0.012888,0.045863,-0.006007,-0.0076299,-0.0034743,0.0022341,-0.0090652,-0.0011427,0.012445,0.014362,0.021845,0.0194,0.017138,0.0084315,-0.00079685,0.039494,0.039483,0.00047746,-0.0070297,-0.0052815,0.0025435,0,0,-0.018793,0.025984,-0.0083526,0.0096802,0.0068771,0.025244,0.0043664,0.0065522,0.0082372,0.0096725,0.0042616,0.016845,0.0086546,-0.0051966,0.0025742,0.0026443,0.0069002,0.0069895,0.011247,0.01922,0.005839,0.0081374,0.0033444,0.0027536,-0.0027873,2.0278e-05,-0.0069285,0.010094,-0.0044044,0.0035958,-0.0031947,0.0012037,-0.00020559,-0.0018025,2.3675e-05,0.0043171,0.0096867,0.0093848,0.029352,0.031512,0.026114,0.012684,-0.011885,0,-0.0024572,0.0027547,-0.0034918,0.013891,0.031503,0.035398,0.04952,-0.013155,0.0074591,-0.00303,0.0032089,-0.005569,0.0029325,-0.00057817,-0.0044348,-0.0051754,0.0033344,0.0031289,0.0090737,-0.015681,0.012098,0.021006,0.026852,0.016632,-0.014723,0.0075915,0.01444,0.017648,0.0093151,0.010025,0.0052099,-0.0095035
0.019608,0.039874,0.03381,0.051707,0.079048,0.12431,0.085376,0.068402,0.038373,0.039435,0.039147,0.037156,0.031392,0.022726,0.042328,0.034206,0,0.055108,0.064044,0.077941,0.048719,0.064904,0.043726,0.039603,0.041263,0.050712,0.032073,0.03137,0.033869,0.04364,0.048343,0.032351,0.042681,0.04416,0.036402,0.031016,0.038149,0.035994,0.024834,0,0.029412,0.035433,0.038273,0.045148,0.046326,0.057308,0.21886,0.042761,0.053868,0.032499,0.025437,0.029412,0.023473,0.035679,0.041168,0.055783,0.04637,0.041983,0.045128,0.032123,0.15773,0.17357,0.038022,0.03474,0.026003,0.025484,0.019608,0.019608,0.042683,0.058474,0.047204,0.052414,0.039022,0.093027,0.032055,0.031643,0.035985,0.041794,0.035965,0.046327,0.03484,0.031948,0.037631,0.046184,0.036078,0.047176,0.058868,0.094357,0.03781,0.03219,0.031955,0.030283,0.027881,0.021741,0.029559,0.032475,0.039339,0.046794,0.025853,0.043257,0.025953,0.029233,0.028765,0.043887,0.037291,0.045473,0.10969,0.10481,0.07294,0.057134,0.029412,0.019608,0.028335,0.050898,0.030502,0.054242,0.10471,0.12633,0.25134,0.041611,0.029021,0.039358,0.040666,0.027449,0.028059,0.022556,0.027334,0.041529,0.043415,0.029487,0.032468,0.045175,0.043395,0.094848,0.10316,0.092848,0.044364,0.032927,0.042475,0.049522,0.036356,0.03983,0.025544,0.034116
