18.377,19.899,30.087,61.304,87.449,88.826,92.478,91,61.319,25.087,16.42,16.522,19.551,19.246,15.957,18.087,17.174,9.8841,13.333,35.71,49.841,61.942,67.217,64.014,56.986,42.797,39.725,36.986,30.812,30.739,27.928,30.116,26.58,29.449,33,35.217,35.913,32.536,33.986,33.043,12.174,7.5942,15.58,18.101,27.014,92.696,103.58,112.86,116.81,101.3,44.768,27.551,19.232,15.072,12.522,14.42,31.275,36.652,66.855,148.83,165.54,164.01,165.01,95,39.536,38.884,38.667,20.232,13.957,13.145,17.203,20.42,24.957,29.13,34.841,42.942,61.043,62.652,57.13,48.609,36.261,17.754,12.246,37.667,51,58.304,69.899,60.101,51.072,38.42,32.246,26.725,20.812,24.275,26.478,22.536,24,31.145,32.29,37.478,35.304,35.739,32.797,31.493,10.116,6.5072,26.841,43.928,57.217,60.174,45.826,35.101,21.406,20.812,25.261,28.565,46.435,48.696,40.623,35.391,33.449,34.217,31.928,27.928,28.536,19.739,22.174,30.667,34.899,23.594,19.391,22.652,62.043,94.246,112.97,122.12,121.01,89.304,34.029,27.507,27.667,31.551,29.391,27.145,25.203,16.507,2.0435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10145,0.11594,0.15942,0.33333,0.42029,0.42029,0.43478,0.43478,0.34783,0.14493,0.086957,0.086957,0.10145,0.10145,0.086957,0.086957,0.086957,0.057971,0.10145,0.17391,0.24638,0.30435,0.31884,0.31884,0.28986,0.21739,0.2029,0.18841,0.15942,0.15942,0.14493,0.15942,0.14493,0.15942,0.17391,0.18841,0.18841,0.17391,0.17391,0.17391,0.072464,0.057971,0.086957,0.10145,0.15942,0.47826,0.50725,0.55072,0.57971,0.55072,0.24638,0.15942,0.10145,0.086957,0.072464,0.072464,0.17391,0.18841,0.37681,0.7971,0.82609,0.84058,0.85507,0.56522,0.23188,0.23188,0.21739,0.11594,0.072464,0.072464,0.086957,0.11594,0.13043,0.14493,0.17391,0.21739,0.33333,0.30435,0.28986,0.26087,0.2029,0.10145,0.086957,0.18841,0.26087,0.28986,0.33333,0.30435,0.27536,0.18841,0.17391,0.14493,0.11594,0.13043,0.14493,0.11594,0.13043,0.17391,0.17391,0.18841,0.18841,0.18841,0.17391,0.17391,0.072464,0.043478,0.14493,0.23188,0.28986,0.33333,0.23188,0.17391,0.11594,0.11594,0.13043,0.14493,0.23188,0.24638,0.23188,0.18841,0.17391,0.17391,0.17391,0.14493,0.15942,0.10145,0.11594,0.17391,0.18841,0.13043,0.10145,0.11594,0.33333,0.46377,0.56522,0.5942,0.5942,0.50725,0.18841,0.14493,0.14493,0.15942,0.15942,0.14493,0.13043,0.10145,0.014493
8.3478,7.6667,7.0145,7.0145,7.0145,7.0145,6.3913,6.3913,7.0145,7.6667,8.3478,7.6667,7.0145,7.0145,6.3913,6.3913,6.3913,6.3913,14.841,13.043,10.565,9.058,9.058,7.6667,7.0145,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,7.0145,7.0145,7.0145,7.6667,7.6667,8.3478,10.565,9.058,9.058,8.3478,7.6667,4.1884,3.2609,2.087,1.4493,1.1739,0.71014,0.36232,0.36232,0.23188,0.13043,0.057971,0.057971,0.057971,0.014493,0.014493,0,0,0,0.014493,0.014493,0.057971,0.13043,6.3913,6.3913,6.3913,6.3913,5.7971,6.3913,6.3913,6.3913,6.3913,7.0145,7.6667,7.6667,8.3478,9.7971,13.043,16.754,12.188,9.7971,9.058,7.6667,7.0145,6.3913,6.3913,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,6.3913,6.3913,7.0145,7.6667,8.3478,9.7971,18.783,14.841,12.188,9.7971,9.058,8.3478,7.6667,7.6667,7.0145,6.3913,5.7971,2.8406,2.087,1.4493,1.1739,0.92754,0.71014,0.71014,0.71014,0.52174,0.52174,0.52174,0.36232,0.36232,0.52174,0.52174,0.52174,0.52174,0.71014,0.71014,1.1739,1.1739,1.4493,4.1884,7.0145,7.0145,7.0145,7.0145,6.3913,6.3913,6.3913,29.348
4.1884,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,4.6957,25.565,25.565,25.565,28.058,13.043,10.565,9.058,7.6667,7.0145,6.3913,5.7971,5.7971,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.7971,5.7971,6.3913,7.0145,7.0145,7.6667,5.2319,4.6957,4.6957,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,53.928,55.71,0.014493,0.014493,0,0,0,0,0,0,0,0,0,0.014493,5.7971,5.7971,6.3913,6.3913,6.3913,6.3913,7.0145,7.6667,8.3478,9.058,9.7971,10.565,12.188,14.841,12.188,10.565,9.058,8.3478,7.6667,7.0145,6.3913,6.3913,6.3913,6.3913,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,6.3913,6.3913,7.0145,7.6667,7.6667,7.6667,8.3478,13.043,10.565,8.3478,7.6667,6.3913,6.3913,5.7971,6.3913,5.7971,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.7971,5.7971,6.3913,6.3913,7.0145,8.3478,9.058,11.362,13.928,26.797,26.797,7.6667,6.3913,6.3913,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,6.3913,7.0145,7.6667,0
0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.5,0.3,0.2,0.2,0.1,0.1,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0.4,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.1,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
40,35,35,36,37,37,37,37,36,35,38,38,35,32,25,25,25,24,36,37,36,36,37,36,36,36,36,37,37,36,37,36,36,36,36,33,33,34,34,35,41,38,39,37,34,34,33,32,31,29,21,17,20,21,6,5,27,27,30,40,39,39,38,43,31,34,34,44,33,33,32,32,34,33,33,33,34,34,34,34,34,34,38,36,36,36,35,35,36,36,37,38,36,37,38,38,37,34,34,33,32,33,34,36,37,38,38,38,37,37,38,40,40,38,39,38,30,27,27,30,30,28,30,30,30,34,34,32,26,23,17,17,30,31,29,30,30,30,0,0,0,0,0,0,0,0,0
0.58479,0.43938,0.65932,0.43218,0.30829,0.29996,0.36075,0.34933,0.44427,0.56534,0.44068,0.45922,0.50021,0.54251,0.58374,0.42233,0.38614,0.48625,0.17569,0.35405,0.37708,0.43494,0.37449,0.48988,0.4353,0.3969,0.39942,0.55353,0.36842,0.5793,0.38076,0.41361,0.36913,0.3734,0.42753,0.36417,0.32924,0.50069,0.50195,0.51796,0.50298,0.10781,0.57618,0.42426,0.57674,0.37621,0.31792,0.39882,0.25394,0.41321,0.49293,0.52442,0.42293,0.65885,0.59618,0.65739,0.53774,0.50885,0.55076,0.41601,0.35127,0.39201,0.38489,0.41645,0.42931,0.32488,0.33089,0.47716,0.23427,0.45883,0.38968,0.624,0.52655,0.44837,0.46184,0.54323,0.49593,0.30956,0.42459,0.31443,0.39842,0.34833,0.17232,0.33514,0.45297,0.39307,0.23264,0.45519,0.56083,0.40135,0.4212,0.61844,0.42958,0.55184,0.63567,0.38258,0.61951,0.52685,0.51468,0.42573,0.54012,0.47919,0.33109,0.45481,0.17827,0.30446,0.43127,0.39968,0.41264,0.48622,0.36102,0.49684,0.32508,0.49348,0.47744,0.43136,0.43807,0.29377,0.37971,0.44354,0.48048,0.47681,0.56805,0.44224,0.54709,0.48717,0.52625,0.47457,0.47074,0.40879,0.45948,0.37768,0.39923,0.43162,0.44256,0.45198,0.31748,0.49542,0.64647,0.58103,0.50853,0.50348,0.42359,0.38834,0.45892,0.30431,0
0.0049678,-0.0020426,0.0073159,0.00066336,0.018479,0.019751,0.01888,0.022147,0.0052675,-8.895e-05,-0.0038451,0.0061083,0.013381,0.0033468,0.009928,0.0073975,0.0075864,0.0016164,-0.014196,0.021234,0.009205,0.028653,0.01309,0.0067609,0.018456,0.0040347,0.012542,0.0070703,-0.0029009,0.009927,0.010277,0.020037,0.0109,0.0014767,0.015499,0.0029377,0.0055753,0.0054429,0.016266,0.010451,0.001264,0.015369,0.0074217,-0.00011458,-0.0036585,0.006078,0.014873,0.01688,0.014404,0.0090166,0.00914,0.0063044,0.010131,-0.0010396,-0.0028193,0.017723,0.0023968,0.01723,0.00038811,0.0045442,0.010243,0.011678,0.01453,-0.0085246,0.0015109,0.0031701,0.0082193,-0.0038105,0.0075509,0.010104,0.010281,0.0012869,0.0080005,0.015985,0.0030785,0.013726,0.0017867,0.016124,0.015267,0.01623,-0.0096064,0.007279,0.0041627,0.01985,0.013876,0.0083738,0.0065936,0.0081173,0.0039763,0.01781,0.0055166,-0.00037785,-0.0016645,0.002017,-0.0018469,-0.00056371,-0.0017488,0.0042094,0.0081495,0.015978,0.0087303,0.010732,0.0069144,0.010654,-0.002426,-0.00084406,0.0066813,0.0094864,0.0069115,0.0018927,0.013931,0.011653,0.00070379,-0.00030493,0.008506,0.015437,0.010489,-0.0035861,-0.0016806,0.0027981,0.0067884,0.0066918,0.010819,0.0032366,0.00076039,0.0064859,0.0080553,0.00027918,-0.00055016,0.0043064,0.0039473,-0.0051994,0.0078955,0.013706,0.015485,0.014962,0.0094256,-0.000463,0.0010987,0.0022825,-0.00030903,0.0092675,0.011314,0.0033968,0.00896,-0.0083928,0
0.025112,0.042136,0.021197,0.027998,0.073673,0.099502,0.070971,0.085642,0.025881,0.019594,0.025953,0.022748,0.032541,0.026967,0.029122,0.028886,0.035529,0.016628,0.045731,0.067548,0.05861,0.089665,0.049398,0.032663,0.061163,0.028084,0.034463,0.027107,0.028677,0.033665,0.042834,0.056577,0.035963,0.027553,0.040664,0.028717,0.044135,0.036653,0.042697,0.031361,0.024666,0.032688,0.022505,0.023484,0.019948,0.029964,0.052263,0.060305,0.059015,0.033076,0.031027,0.026748,0.039282,0.018952,0.023718,0.041879,0.024547,0.04656,0.021559,0.029329,0.053376,0.048863,0.057485,0.050509,0.025646,0.032476,0.040097,0.029964,0.032424,0.029523,0.023159,0.025258,0.030928,0.050311,0.026841,0.037568,0.024896,0.062114,0.040399,0.049046,0.028259,0.024883,0.033005,0.052806,0.048243,0.031151,0.041436,0.038317,0.023812,0.054358,0.028745,0.021222,0.027633,0.02566,0.027955,0.036201,0.019239,0.022014,0.027048,0.057397,0.026259,0.03687,0.034964,0.034375,0.01894,0.021739,0.034545,0.048056,0.045793,0.029195,0.049113,0.032521,0.038427,0.023,0.031365,0.045591,0.047054,0.040329,0.045668,0.022513,0.033101,0.028027,0.030401,0.023617,0.029727,0.029263,0.039768,0.02524,0.033578,0.023007,0.02623,0.020098,0.034542,0.048234,0.044513,0.049472,0.049334,0.026473,0.02207,0.029477,0.02707,0.032851,0.035827,0.025832,0.027024,0.038968,0
