55,93.273,121.06,134.91,122.55,116.67,101.48,87.152,88.515,80.061,66.091,59.364,54.394,53.212,56.273,63.212,62.061,78.515,79.364,63.818,38.455,12.697,4.3333,30.606,38.727,107.82,174.52,184,180.88,151.67,56.727,31.273,20.394,14.303,11.545,15.273,15.273,15.394,17.303,38.333,49.939,56.758,93.515,166.27,166.36,146.94,108,25.697,14.758,10.273,19.394,27.939,37.818,162.45,182.73,200.73,195,94.273,62.394,54.424,46.03,44.545,25.212,12.273,33.03,53.636,86.636,162.67,185.52,180.39,145.85,51.091,24.97,20.939,28.424,40.212,35.697,33.182,29.879,20.606,40.364,90.758,112.27,135.45,146.03,129.76,108.18,85.061,65.212,51.394,51.848,56.879,67.97,60.909,59.697,60.394,60.576,78.576,76.727,64.636,62.848,45.697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,0.48485,0.57576,0.66667,0.63636,0.57576,0.51515,0.42424,0.45455,0.42424,0.33333,0.30303,0.27273,0.27273,0.30303,0.33333,0.33333,0.39394,0.39394,0.33333,0.21212,0.090909,0.030303,0.18182,0.21212,0.63636,0.81818,0.84848,0.87879,0.87879,0.33333,0.18182,0.12121,0.090909,0.060606,0.090909,0.090909,0.090909,0.090909,0.21212,0.27273,0.30303,0.51515,0.81818,0.78788,0.72727,0.57576,0.15152,0.090909,0.060606,0.12121,0.15152,0.21212,0.87879,0.87879,0.93939,1,0.51515,0.30303,0.27273,0.24242,0.24242,0.15152,0.090909,0.18182,0.30303,0.48485,0.81818,0.87879,0.84848,0.75758,0.30303,0.15152,0.12121,0.18182,0.24242,0.21212,0.18182,0.15152,0.12121,0.24242,0.45455,0.54545,0.63636,0.69697,0.60606,0.54545,0.42424,0.33333,0.27273,0.27273,0.30303,0.36364,0.30303,0.30303,0.33333,0.33333,0.42424,0.39394,0.33333,0.33333,0.27273
5.9394,3.6667,2.4545,1.9394,1.4848,1.0909,0.75758,0.75758,0.48485,0.48485,0.48485,0.48485,0.48485,0.48485,0.48485,0.48485,0.48485,0.75758,0.75758,1.0909,2.4545,3.0303,29.121,1.4848,1.0909,0.75758,0.75758,0.48485,0.27273,0.27273,0.75758,1.0909,1.0909,0.75758,0.75758,0.75758,0.48485,0.48485,0.48485,0.27273,0.27273,0.48485,0.75758,0.75758,1.0909,1.9394,4.3636,20.485,25.485,27.273,0.75758,0.48485,0.27273,0.12121,0.12121,0.030303,0,0.030303,0.75758,0.75758,0.48485,0.48485,0.48485,1.0909,0.75758,0.48485,0.48485,0.48485,0.27273,0.27273,0.48485,1.0909,1.0909,1.0909,0.75758,0.48485,0.27273,0.27273,0.27273,0.27273,5.9394,3.0303,2.4545,1.4848,1.0909,0.75758,0.75758,0.48485,0.48485,0.48485,0.27273,0.27273,0.27273,0.27273,0.27273,0.27273,0.48485,0.27273,0.48485,0.75758,1.0909,1.4848
1.9394,1.0909,0.75758,0.27273,0.27273,0.12121,0.030303,0.030303,0,0,0,0,0,0,0,0.030303,0.030303,0.030303,0.12121,0.27273,0.48485,0.75758,0,0,0,0.030303,0.030303,0.030303,0.030303,0.030303,0.030303,0.030303,0.030303,18.939,20.485,18.939,20.485,20.485,20.485,0.030303,0.030303,0.030303,0.030303,0.030303,0.030303,0.030303,0.12121,0.12121,0.030303,0.030303,17.455,17.455,3.0303,0.12121,0.12121,0.030303,0,0,0,0,0.030303,0.12121,0.48485,17.455,0.030303,0.030303,0.030303,0.12121,0.030303,0.030303,0.030303,0.12121,0.030303,0.030303,0.030303,0.030303,0.12121,17.455,18.939,20.485,3.6667,1.9394,1.0909,0.75758,0.48485,0.27273,0.12121,0.12121,0.12121,0.12121,0.12121,0.030303,0.030303,0.030303,0.030303,0.030303,0.12121,0.12121,0.12121,0.48485,0.75758,1.0909
0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.4,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
20,20,19,20,19,19,19,19,20,21,21,20,21,21,20,17,17,16,16,16,19,17,32,21,19,18,19,19,18,18,20,20,20,7,7,7,6,6,6,13,12,15,18,19,20,21,22,29,31,32,8,7,9,17,17,17,17,17,21,21,19,16,11,8,16,15,16,18,18,18,20,21,22,25,19,16,10,7,6,6,19,18,19,18,18,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581,0.73887,0.74671,0.63657,0.82314,0.80118,1.0798,0.89458,1.1886,1.0306,0.66874,0.7688,0.94804,0.84678,0.76515,0.97642,0.92994,0.82288,1.0475,0.80006,0.67072,0.25772,0,0.76148,0.71622,0.85831,0.33479,0.71927,0.63693,0.78836,0.57445,0.81762,0.58675,0.96654,0.66425,0.81706,0.40993,0.45488,0.49268,0.95342,0.88483,0.80353,1.0105,0.58073,0.67154,0.68115,0.69273,0.83639,1.0309,0.53569,0.71453,0.59327,0.85544,0.6421,0.58418,0.51938,0.79654,1.056,1.0861,0.9255,0.92617,0.97855,0.99277,0.052486,0.4832,1.0609,0.93156,0.53901,0.63581,0.87397,0.82772,0.81939,1.1056,1.0554,0.80601,0.63201,0.81794,0.98673,0.87759,0.55491,0.59071,0.96601,0.99982,0.94995,0.73446,1.1383,0.92599,1.184,0.92702,0.86829,1.0844,1.0551,0.98545,0.92753,1.1528,1.0443,0.73707,0.89311,1.0934,1.0534,0.92057,0.97007
0.009183,0.023287,0.034696,0.025312,0.0136,0.00987,0.0075561,0.015254,0.0090115,0.00088935,0.0011952,0.0085957,0.0016835,0.00058981,0.00034755,0.0010613,0.01133,0.017088,0.023411,0.0183,0.012465,0.0021785,0,-0.012815,0.0052238,-0.019175,0.017448,0.02526,0.032097,-0.0070007,-0.011568,-0.0042283,0.01619,-0.020578,0,0.020602,0.0040928,0.021427,-0.010934,-0.00107,0.022891,0.0056214,0.0033441,0.03782,0.041156,0.023163,-0.022021,-0.0027751,-0.018467,0,0.0017081,0.003761,0.019467,0.016932,0.01751,0.034439,0.010545,-0.0015475,0.0081237,0.020136,0.014833,0.0019971,0.0023202,0.021427,0.022414,-0.0079962,-0.0099094,0.029886,0.05917,0.026569,-0.0070345,-0.016932,-0.019655,-0.019167,-0.035032,-0.0020083,-0.0084148,0.015606,0.017858,0.016513,0.016495,0.009113,0.026287,0.023181,0.016375,0.030725,0.024089,0.0082697,0.0081927,0.02159,-0.00061176,0.0036205,0.0078579,0.0016255,-0.0019109,-0.0024876,0.0038771,0.010825,0.013685,0.012742,0.0061006,-0.010407
0.057707,0.078325,0.11879,0.12001,0.062321,0.078354,0.057629,0.078268,0.056144,0.06015,0.048758,0.059789,0.067511,0.061164,0.065371,0.049433,0.058211,0.076675,0.068081,0.081173,0.060163,0.045455,0,0.055068,0.0744,0.067523,0.1014,0.082184,0.10912,0.058612,0.090839,0.062552,0.060271,0.045455,0.030303,0.045455,0.045455,0.045455,0.045455,0.05011,0.06858,0.060629,0.045486,0.15789,0.15853,0.13931,0.074393,0.041655,0.045455,0.030303,0.035054,0.041839,0.054771,0.087526,0.079642,0.1345,0.073529,0.045061,0.049917,0.073336,0.057424,0.068978,0.043076,0.045455,0.079675,0.051829,0.075677,0.11217,0.21157,0.081978,0.06448,0.069614,0.051311,0.054349,0.096156,0.048484,0.036532,0.060962,0.065278,0.062427,0.058898,0.060495,0.072146,0.077181,0.073745,0.078423,0.092892,0.052392,0.056885,0.06759,0.053175,0.061863,0.056397,0.056847,0.046818,0.04236,0.062791,0.05899,0.056948,0.061461,0.059727,0.045004
