14.849,25.774,33.642,82.528,123.77,126.08,129.25,127.43,112.92,26.189,27.075,25.208,17.547,11.906,14.83,15.434,24.34,32.962,39.132,51.509,113.66,127.83,117.49,113.94,96.906,30.736,20.642,24.604,24.849,16.585,15.358,15.962,19.642,25.623,33.358,42.377,60.151,113.85,120.43,123.25,113.06,75.264,47.019,73.566,83.868,95.17,85,71.623,64.528,53.208,45.509,38.302,33.698,33,36.642,36.925,35.736,38.189,48.283,49.868,48.849,44.566,41.906,22.245,12.906,28.321,96.415,130.21,143.26,141.25,59.491,19.585,19.83,12.623,11.189,13.755,11.075,21,37.981,53.528,119.28,141.4,143.87,151,142.15,84.547,39.34,24.34,17.453,9.8679,10.038,13.717,14.849,25.189,26.302,32.151,35.245,103.3,115.53,114.11,113.13,103.74,77.094,27.434,21.151,21.132,16.66,13.245,10.245,11.019,15.358,25.113,29.057,33.66,82.604,113.25,114.79,108.42,100.17,41.642,9.3585,7.6038,47.642,66.925,76.736,84.472,79.019,63.698,51.189,45.057,35.868,38.226,42.396,39.453,38.887,39.566,38.774,41.472,49,50.623,46.925,46.547,36.509,17.962,16.849,49.038,52.83,52.774,56.17,41.264,44.623,43.792,42.472,33.528,36.34,47.057,48.491,55.491,59.057,53.811,18.415,12.057,29.377,33.792,34.264,38.34,40.566,42.094,42.83,38.094,29.66,21.415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075472,0.13208,0.16981,0.45283,0.54717,0.54717,0.54717,0.54717,0.56604,0.13208,0.15094,0.13208,0.09434,0.056604,0.075472,0.075472,0.13208,0.16981,0.18868,0.24528,0.54717,0.54717,0.50943,0.49057,0.4717,0.16981,0.11321,0.13208,0.13208,0.09434,0.075472,0.075472,0.09434,0.13208,0.16981,0.20755,0.30189,0.5283,0.5283,0.54717,0.50943,0.45283,0.24528,0.33962,0.37736,0.43396,0.41509,0.33962,0.32075,0.26415,0.22642,0.18868,0.16981,0.16981,0.18868,0.18868,0.18868,0.18868,0.24528,0.22642,0.22642,0.20755,0.20755,0.13208,0.075472,0.15094,0.5283,0.62264,0.69811,0.71698,0.32075,0.11321,0.11321,0.075472,0.056604,0.075472,0.056604,0.11321,0.20755,0.28302,0.62264,0.64151,0.64151,0.67925,0.66038,0.45283,0.20755,0.13208,0.09434,0.056604,0.056604,0.075472,0.075472,0.13208,0.13208,0.16981,0.16981,0.5283,0.5283,0.5283,0.5283,0.49057,0.45283,0.15094,0.11321,0.11321,0.09434,0.075472,0.056604,0.056604,0.075472,0.13208,0.15094,0.16981,0.4717,0.5283,0.5283,0.50943,0.50943,0.22642,0.056604,0.056604,0.24528,0.33962,0.37736,0.41509,0.39623,0.32075,0.26415,0.24528,0.18868,0.20755,0.22642,0.20755,0.20755,0.20755,0.20755,0.22642,0.26415,0.26415,0.24528,0.24528,0.18868,0.11321,0.09434,0.28302,0.28302,0.28302,0.32075,0.22642,0.24528,0.24528,0.24528,0.18868,0.20755,0.26415,0.24528,0.28302,0.30189,0.28302,0.11321,0.075472,0.15094,0.18868,0.18868,0.20755,0.20755,0.20755,0.20755,0.18868,0.15094,0.11321
39.925,9.9811,9.1321,9.1321,8.3208,8.3208,7.5472,7.5472,6.8113,10.868,9.9811,9.9811,9.1321,9.1321,8.3208,8.3208,7.5472,7.5472,7.5472,7.5472,7.5472,7.5472,9.1321,9.9811,10.868,10.868,9.9811,9.1321,9.1321,8.3208,8.3208,8.3208,7.5472,7.5472,7.5472,7.5472,7.5472,8.3208,8.3208,8.3208,9.1321,10.868,15.868,12.755,11.792,9.9811,9.9811,9.1321,9.1321,9.1321,9.1321,8.3208,7.5472,7.5472,7.5472,7.5472,7.5472,8.3208,8.3208,9.1321,9.1321,9.9811,10.868,12.755,10.868,9.9811,4.8302,3.6981,2.283,1.8868,1.2075,0.67925,0.4717,0.30189,0.16981,0.075472,0.075472,0.018868,0.018868,0,0,0,0,0,0,0,0.018868,0.16981,9.9811,9.1321,9.1321,8.3208,8.3208,7.5472,8.3208,8.3208,8.3208,8.3208,8.3208,8.3208,9.1321,10.868,11.792,11.792,10.868,9.9811,9.1321,9.1321,9.1321,9.1321,8.3208,8.3208,8.3208,9.1321,9.1321,9.1321,9.1321,9.9811,10.868,23.113,39.925,27.245,20.547,16.981,15.868,13.755,12.755,12.755,11.792,10.868,10.868,10.868,9.9811,9.9811,9.9811,9.9811,9.9811,10.868,10.868,10.868,11.792,12.755,13.755,15.868,38.208,13.755,12.755,11.792,10.868,10.868,9.9811,9.9811,9.9811,9.9811,9.9811,9.9811,10.868,10.868,10.868,11.792,31.717,38.208,34.887,33.283,33.283,31.717,33.283,33.283,33.283,33.283,34.887,36.528
0.16981,0.30189,0.30189,0.30189,0.16981,0.16981,0.30189,0.30189,0.30189,0.30189,0.16981,0.16981,0.30189,14.792,14.792,14.792,0.30189,0.16981,0.16981,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.16981,0.16981,0.30189,14.792,14.792,14.792,0.4717,0.30189,0.30189,0.30189,0.30189,0.30189,0.16981,0.30189,0.4717,2.283,1.5283,1.2075,0.92453,0.67925,0.67925,0.4717,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.4717,0.4717,0.67925,0.92453,0.92453,1.5283,0.16981,0.16981,0.16981,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,41.679,41.679,43.472,0.30189,0.16981,0.16981,0.16981,0.16981,0.16981,0.16981,0.30189,0.30189,0.30189,0.30189,0.30189,14.792,14.792,14.792,14.792,0.30189,0.16981,0.16981,0.30189,0.30189,0.30189,0.30189,0.16981,0.16981,0.16981,0.16981,0.16981,0.16981,0.30189,13.755,14.792,14.792,14.792,0.16981,0.16981,0.16981,0.16981,0.16981,0.16981,0.16981,0.075472,0.30189,0.30189,2.283,0.92453,0.4717,0.30189,0.30189,0.16981,0.075472,0.018868,0,0,0,0,0,0,0.018868,0.018868,0.018868,0.075472,0.075472,0.16981,0.16981,0.4717,0.67925,0.16981,0.018868,0.018868,0.018868,0,0,0,0,0,0,0,0.018868,0.16981,0.16981,0.30189,0.30189,0.67925,0.30189,0.075472,0.018868,0.018868,0.018868,0,0,0,0.018868,0.075472,0.16981
0.1,0.2,0.2,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
49,35,35,36,36,36,35,35,35,38,37,38,34,24,24,24,30,34,34,33,35,35,36,37,37,38,37,38,38,29,24,24,23,30,32,33,33,36,36,36,36,37,36,36,36,35,36,35,36,37,38,38,37,37,36,36,36,36,32,33,33,33,35,35,43,37,34,32,30,30,21,22,21,17,5,5,4,19,28,26,31,31,31,30,30,25,22,29,39,24,24,24,24,30,34,35,32,36,36,36,37,38,38,40,41,37,29,25,24,24,24,31,33,35,36,37,37,37,38,43,48,40,40,40,40,39,39,39,40,41,43,41,39,40,40,38,38,38,35,35,36,37,36,37,48,40,38,35,35,37,37,38,38,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5241,0.61192,0.66611,0.77316,0.42813,0.44354,0.36678,0.26296,0.38326,0.66143,0.8358,0.76591,0.66307,0.5674,0.69896,0.58754,0.91379,0.70726,0.76607,0.7275,0.50733,0.45298,0.44916,0.38743,0.46111,0.63977,0.53801,0.72051,0.66987,0.81846,0.85338,0.51614,0.87491,0.88431,0.73664,0.63783,0.77478,0.37888,0.35023,0.54602,0.43003,0.45413,0.50648,0.514,0.46127,0.53298,0.69173,0.54273,0.51271,0.54803,0.49582,0.56084,0.53417,0.30336,0.43472,0.4666,0.55419,0.49763,0.5114,0.38627,0.41651,0.38935,0.53695,0.45893,0.61853,0.62577,0.57997,0.54187,0.53365,0.53271,0.4383,0.38741,0.45132,0.50095,0.57673,0.90532,0.36505,0.71037,0.6136,0.60259,0.61335,0.37012,0.35586,0.51207,0.33482,0.69471,0.502,0.49642,0.37712,0.68247,0.63882,0.6821,0.41205,0.64195,0.4905,0.67892,0.50329,0.34827,0.29544,0.42143,0.50879,0.36443,0.57103,0.65062,0.60051,0.66833,0.73241,0.69488,0.29653,0.18899,0.56278,0.6357,0.74985,0.3629,0.54282,0.36634,0.44135,0.35681,0.52137,0.55369,0.62274,0.071433,0.37941,0.46956,0.47647,0.3912,0.55053,0.50584,0.51906,0.57273,0.49828,0.52856,0.63452,0.61888,0.65051,0.68739,0.66295,0.65379,0.54733,0.52292,0.50747,0.54772,0.4081,0.32847,0.32859,0.4447,0.60321,0.45001,0.4754,0.37703,0.50531,0.41926,0.58373,0.37442,0.43062,0.59944,0.50595,0.43935,0.5274,0.48921,0.27307,0.23025,0.48304,0.43405,0.54556,0.47554,0.50932,0.30967,0.33288,0.4411,0.45863,0.64011
0.0050192,0.013061,0.018511,-0.005337,0.036152,0.044958,0.050009,0.022692,0.0090013,0.014958,0.00016589,0.0050168,-0.0048337,0.01201,0.00064797,0.021196,-0.005594,0.0048634,0.00693,0.011516,0.00074885,0.043851,0.036676,0.026812,0.0094446,0.0013298,-0.003191,0.0031304,0.0055122,-0.0069776,0.0061713,0,0.01324,0.0045417,0.0034365,0.0064798,0.0075722,0.0029362,0.017216,0.044105,0.049213,-0.0045757,0.023852,0.028724,0.036978,0.027953,0.011865,0.020715,0.015855,0.0061527,-0.0024423,0.001406,0.020331,0.014056,0.012706,-0.00019477,0.0092361,-0.0045969,0.0085549,0.0041728,0.022082,0.0012118,0.016452,-0.016415,-0.0042448,0.00095194,-0.0006773,0.014623,0.018239,0.0081379,-0.0054923,-0.0030542,-0.0031565,0.002892,0.0026306,0.0021258,-0.013302,-0.0065563,-0.0029526,0.005923,-0.0014665,0.027734,0.030157,0.030397,0.017725,0.0060402,0.0056896,-0.0015799,-0.0018664,-0.013055,0.0056389,0.00081533,-0.0057555,0.003675,0.013723,0.0071608,0.00075254,-0.007167,0.038715,0.038202,0.039158,0.037479,-0.0069095,0.0068671,0.009048,-0.01158,-0.0049966,0,-0.0063755,-0.010988,0.021103,-0.0014567,0.0082192,0.0068292,-0.0030075,0.021609,0.037761,0.015984,0.025872,-0.0021299,0.00069986,0.012302,0.018401,0.019611,0.021278,0.019873,0.0088565,0.024588,0.0081571,0.0095618,0.013609,0.0083455,-0.0022606,-0.0024605,-0.00055059,0.0028369,0.0028792,0.0080682,0.0072231,0.012682,0.013302,0.01929,0.011007,0.0052874,0.010715,0.0047969,0.010069,0.014389,0.0044167,-0.00020267,0.0096992,0.0099771,-0.0063583,0.016339,-0.009783,0.00046948,0.0072817,0.023783,0.023297,-0.0031462,0.00085692,0.012116,0.02272,-0.010463,-0.0013001,0.012394,0.020589,0.013631,0.0054884,0.020006,0.010696,0.0074402
0.036481,0.036894,0.048899,0.029515,0.131,0.18544,0.21309,0.082181,0.068574,0.043992,0.020809,0.034995,0.023959,0.028302,0.021486,0.043599,0.02618,0.033024,0.031092,0.03745,0.033558,0.15766,0.13092,0.086857,0.060956,0.028493,0.03462,0.02339,0.036017,0.02426,0.029033,0.037719,0.04163,0.030177,0.029803,0.029074,0.032219,0.043153,0.067107,0.15263,0.20725,0.031723,0.066254,0.08861,0.12512,0.10505,0.039071,0.061599,0.052895,0.034982,0.033875,0.02562,0.049657,0.034467,0.056964,0.037915,0.049578,0.049566,0.045124,0.04325,0.063666,0.037617,0.050236,0.05852,0.029204,0.031282,0.034547,0.054657,0.066383,0.037999,0.047717,0.030914,0.035614,0.035756,0.028302,0.021675,0.028302,0.029012,0.033551,0.038194,0.036519,0.10697,0.13188,0.10108,0.080091,0.030222,0.042379,0.036176,0.025741,0.028302,0.028302,0.021444,0.029656,0.033262,0.059571,0.035365,0.034469,0.043957,0.15485,0.16794,0.13365,0.13596,0.038124,0.025093,0.030051,0.031988,0.025635,0.020677,0.028302,0.028302,0.043454,0.022711,0.029823,0.03151,0.03202,0.083967,0.14918,0.053673,0.068063,0.039694,0.028302,0.028302,0.059876,0.050521,0.064618,0.092503,0.041577,0.071325,0.032602,0.035444,0.042019,0.039771,0.032005,0.032618,0.033761,0.029843,0.031317,0.032812,0.032822,0.04919,0.052,0.058895,0.042144,0.033106,0.040962,0.039104,0.041302,0.051571,0.033068,0.039435,0.039921,0.045244,0.035483,0.040865,0.072623,0.031836,0.027121,0.10151,0.067853,0.046,0.021317,0.0364,0.063532,0.051326,0.02846,0.051781,0.068828,0.069252,0.042699,0.057817,0.034164,0.030087
