8.9388,14.837,19.061,68.306,104.29,124.41,135.02,126.67,101.98,48.49,39.347,39.878,33.898,34.531,32.224,20.857,11.429,17.163,45.653,63.694,80.061,88.102,90.327,57.122,45.857,35.694,28.531,27.388,24.551,27.469,28.122,28.633,25.143,27.224,27.449,32.714,33,40.776,45.286,66.061,90.367,94.224,85.327,65.796,43.796,15.857,19.469,38.184,89,152.47,180.69,189.29,177.78,145.82,54.776,27.449,19.694,18.776,12.673,10.082,13.776,19.796,29.02,34.408,44.857,109.47,173.16,200.41,191.1,165.53,78.347,49.98,44.02,35.327,30.143,20.796,8.7551,37.51,61.755,75.204,84.714,85.531,81.776,74.49,56.347,32.755,10.898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.061224,0.081633,0.10204,0.42857,0.53061,0.57143,0.61224,0.63265,0.61224,0.26531,0.20408,0.22449,0.18367,0.18367,0.18367,0.12245,0.081633,0.12245,0.26531,0.30612,0.36735,0.42857,0.4898,0.30612,0.26531,0.20408,0.16327,0.16327,0.14286,0.16327,0.16327,0.16327,0.14286,0.16327,0.16327,0.20408,0.18367,0.22449,0.2449,0.36735,0.46939,0.44898,0.40816,0.32653,0.2449,0.10204,0.12245,0.22449,0.55102,0.77551,0.81633,0.83673,0.87755,0.87755,0.34694,0.16327,0.12245,0.12245,0.081633,0.061224,0.081633,0.12245,0.16327,0.18367,0.2449,0.67347,0.87755,0.89796,0.87755,0.87755,0.46939,0.26531,0.2449,0.20408,0.18367,0.12245,0.061224,0.2449,0.32653,0.36735,0.40816,0.40816,0.38776,0.36735,0.30612,0.20408,0.081633
9,8.1633,7.3673,6.6122,5.898,5.898,5.2245,5.2245,5.898,7.3673,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,17.163,13.796,12.755,11.755,9.8776,8.1633,8.1633,7.3673,7.3673,7.3673,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,6.6122,7.3673,7.3673,8.1633,8.1633,9,9.8776,10.796,12.755,14.878,20.898,8.1633,6.6122,2.9388,1.6531,1,0.73469,0.32653,0.18367,0.18367,0.081633,0.081633,0.020408,0.020408,0,0,0,0,0,0,0,0.020408,0.081633,0.18367,0.32653,1.3061,8.1633,8.1633,7.3673,7.3673,7.3673,8.1633,7.3673,6.6122,6.6122,6.6122,6.6122,7.3673,7.3673,8.1633,9,32.653
12.755,12.755,12.755,1,0.73469,0.32653,0.18367,0.081633,0.081633,0.081633,0.081633,0.081633,0.18367,0.18367,0.18367,0.32653,12.755,4,2.0408,1.6531,1,0.73469,0.5102,0.5102,0.32653,0.32653,0.32653,0.18367,0.18367,0.081633,0.081633,0.18367,0.18367,0.18367,0.18367,0.18367,0.32653,0.32653,0.32653,0.32653,0.5102,0.5102,0.73469,1.3061,2.0408,2.9388,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.18367,0.081633,0.18367,0.18367,0.18367,0.18367,43.184,41.327,11.755,11.755,11.755,11.755,1,0.5102,0.18367,0.18367,0.081633,0.081633,0.020408,0,0,0.32653,11.755,13.796,0.73469,0.32653,0.18367,0.081633,0.081633,0.081633,0.081633,0.18367,0.32653,0.5102
0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.2,0.2,0.2,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.6,0.2,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
23,23,22,31,31,32,32,32,33,34,36,35,33,33,33,27,23,33,33,33,34,33,33,32,32,33,33,33,31,33,33,33,34,33,33,33,32,32,33,33,33,34,34,34,34,35,34,32,29,29,28,27,26,25,21,25,25,24,24,2,3,10,11,12,12,23,23,25,25,26,30,36,36,32,30,23,22,30,31,32,33,0,0,0,0,0,0
0.51143,0.43528,0.54195,0.63919,0.52886,0.52019,0.56726,0.56404,0.74092,0.83104,0.70511,0.78947,0.58725,0.58902,0.69306,0.63386,0.2862,0.18318,0.65165,0.68912,0.71962,0.45996,0.55799,0.68441,0.74538,0.6915,0.68566,0.60005,0.54436,0.65322,0.6492,0.68028,0.5916,0.62225,0.55649,0.6785,0.48391,0.61226,0.6213,0.7273,0.66401,0.63054,0.69203,0.80685,0.53895,0.19923,0.40612,0.69438,0.74748,0.5609,0.54189,0.50614,0.44856,0.49603,0.70356,0.57645,0.49359,0.42096,0.46549,0.68339,0.63569,0.71033,0.64589,0.54178,0.64459,0.73809,0.4344,0.48491,0.44145,0.4924,0.83757,0.76417,0.73856,0.79429,0.87204,0.64179,0.12414,0.36099,0.66927,0.7577,0.74145,0.65119,0.58241,0.72067,0.64993,0.55083,0.21501
-0.0029731,-0.0062633,0.0092935,-0.016342,0.018768,0.039515,0.044802,0.027914,-0.01497,0.0046586,0.0073477,0.0055226,0.0090283,0.0039456,-0.0029821,0.010163,0.0058956,0.01311,0.008566,0.023045,0.025747,0.028206,-0.0015313,0.00965,0.0025875,0.0021587,0.01568,0.003574,0.00050091,0.0026062,0.0021397,0.009171,0.014059,0.0059621,-0.0010144,0.0014688,0.0018348,0.0050277,0.0080784,0.0052876,0.005249,0.032235,0.021071,0.016274,0.015564,-0.018506,0.0063661,-0.0022454,-0.011889,0.014385,0.042486,0.052701,0.046899,-0.0084415,-0.0087981,-0.0004374,-0.00044669,-0.0147,0.0090197,0.014431,0.018301,-0.0023065,0.0044773,-0.0039723,0.00045576,-0.015185,0.0044232,0.048051,0.044039,0.00037793,-0.0072873,0.0055037,0.0019023,-0.0066735,-0.0076433,0.0082395,0.013993,0.0052048,0.0099491,0.017122,0.016588,0.020846,0.022657,0.017317,0.010154,-0.0035983,-0.020957
0.030612,0.029756,0.026257,0.056402,0.082368,0.12159,0.14773,0.10686,0.042656,0.033073,0.034453,0.032086,0.042241,0.047002,0.037452,0.035401,0.028187,0.051122,0.034251,0.064308,0.067873,0.08341,0.039281,0.038503,0.032122,0.034481,0.043653,0.035483,0.030319,0.036652,0.038514,0.03738,0.044419,0.027899,0.029162,0.030857,0.03913,0.037032,0.040012,0.036881,0.037371,0.098779,0.060265,0.045605,0.050764,0.045587,0.039799,0.032911,0.037947,0.071683,0.15149,0.21339,0.18369,0.04835,0.038596,0.053029,0.053795,0.03387,0.03892,0.030612,0.042569,0.027918,0.05531,0.04261,0.034463,0.042081,0.052046,0.18458,0.19244,0.074464,0.032219,0.039028,0.040573,0.037077,0.028323,0.030758,0.030612,0.036455,0.038889,0.051734,0.048168,0.062707,0.057734,0.050671,0.043103,0.031489,0.045523
54.5,29.3,22.733,8.6926,4.3305,2.5714,2.2237,3.4234,5.7054,10.319,11.309,12.894,14.089,13.4,15.911,24.19,46,32.81,11.846,5.8667,3.9006,4.4935,5.6467,8.55,11.736,14.564,17.833,19.389,20.786,19.278,18.389,17.694,19.75,19.611,19.306,17.218,15.067,12.227,10.782,7.9123,5.2065,3.9249,4.3762,6.2941,11.718,33.2,27.429,14.152,6.6772,2.9946,1.6415,1.3705,2.3827,4.0381,10.791,19.306,26.905,29.048,39.9,45.167,34.5,26.667,17.167,13.533,11.051,5.4385,2.6216,1.4141,1.6924,3.0169,7.3406,9.5165,11.577,14.891,18.178,24.333,56,15.667,7.75,5.2924,4.519,4.3286,4.4105,5.4971,8.8667,17.182,48.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
