2.6596,12.957,23.617,82.255,172.21,196.51,186.55,145.09,52.511,33.34,25.468,21.319,17.809,17.851,15.511,15.128,18.213,19.766,23.362,26.489,33.106,37.34,49.383,79.979,87.128,89.468,73.404,55.468,34.809,5.1489,16.702,42.745,106.47,134.57,147.89,129.36,105.43,28.66,11.915,2.7234,29.787,52.489,66.021,70.936,70.66,58.468,50.17,47.745,40.532,39.894,33.468,32.298,32.17,34.894,35.191,38.915,40.702,41.936,35.064,25.809,13.702,11,33.298,60.702,102.4,119.79,128.17,119.26,94.915,33.298,22.043,17.83,10.319,14.17,17.255,19.66,26.809,37.34,46.511,85.574,108.06,117.6,116,107.62,89.894,67.553,18.085,8.4681,2.5319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021277,0.085106,0.14894,0.55319,0.97872,0.95745,0.95745,0.85106,0.31915,0.21277,0.17021,0.14894,0.12766,0.12766,0.10638,0.10638,0.12766,0.12766,0.14894,0.17021,0.21277,0.23404,0.31915,0.51064,0.48936,0.46809,0.38298,0.31915,0.23404,0.042553,0.12766,0.29787,0.65957,0.68085,0.7234,0.70213,0.68085,0.21277,0.085106,0.021277,0.21277,0.31915,0.3617,0.40426,0.44681,0.38298,0.31915,0.31915,0.2766,0.25532,0.21277,0.21277,0.21277,0.23404,0.23404,0.25532,0.25532,0.25532,0.21277,0.17021,0.10638,0.085106,0.23404,0.40426,0.59574,0.59574,0.61702,0.61702,0.61702,0.21277,0.14894,0.12766,0.06383,0.085106,0.10638,0.12766,0.17021,0.23404,0.2766,0.55319,0.59574,0.59574,0.55319,0.55319,0.51064,0.46809,0.12766,0.06383,0.021277
0.085106,0.021277,0,0,0,0,0,0.085106,7.6809,8.5106,8.5106,7.6809,7.6809,7.6809,7.6809,7.6809,7.6809,7.6809,7.6809,7.6809,7.6809,7.6809,8.5106,8.5106,9.383,9.383,11.255,12.255,14.383,19.149,8.5106,8.5106,0.19149,0.19149,0.085106,0.085106,0.19149,0.19149,37.532,41.191,17.894,14.383,12.255,11.255,10.298,9.383,9.383,8.5106,7.6809,7.6809,6.8936,6.8936,6.8936,6.8936,7.6809,7.6809,8.5106,8.5106,9.383,10.298,11.255,10.298,8.5106,8.5106,7.6809,7.6809,6.8936,6.8936,6.8936,8.5106,8.5106,8.5106,8.5106,7.6809,6.8936,6.8936,6.8936,6.8936,6.8936,7.6809,7.6809,7.6809,8.5106,8.5106,10.298,10.298,34.043,39.34,41.191
0,37.532,34.043,0.085106,0.021277,0.085106,0.085106,0.085106,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.085106,0.085106,0.19149,0.19149,0.34043,0.76596,1.3617,2.1277,4.7872,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0,1.3617,0.76596,0.76596,0.53191,0.34043,0.19149,0.085106,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.085106,0.085106,0.19149,0.34043,0.76596,7.6809,0,0,0,0,0,0,0,0,0,0.021277,0.021277,12.255,12.255,12.255,0.085106,0.021277,0,0,0,0,0,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0
0.1,0.1,0,0.3,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
3,4,4,23,24,23,23,25,34,38,38,34,33,33,31,31,33,33,32,31,31,30,33,33,33,33,33,32,32,32,33,35,29,29,28,28,29,27,45,45,35,34,33,33,33,33,34,33,33,34,34,34,34,33,33,31,31,31,30,29,26,40,32,33,34,34,33,33,33,34,32,34,22,22,21,25,30,32,31,0,0,0,0,0,0,0,0,0,0
0,0.36165,0.74111,0.58993,0.37811,0.39947,0.4725,0.53826,0.68741,0.73643,0.6734,0.51745,0.40071,0.35791,0.28798,0.27429,0.35185,0.33599,0.39432,0.42507,0.54626,0.58372,0.58165,0.64131,0.45055,0.62796,0.65773,0.69128,0.48631,0.12036,0.20023,0.5299,0.48623,0.55639,0.69671,0.43724,0.31904,0.47162,0.45468,0,0.32485,0.56108,0.63256,0.48041,0.51264,0.50787,0.3512,0.39263,0.54871,0.64235,0.59202,0.58094,0.5937,0.57702,0.52895,0.43182,0.41142,0.74488,0.75423,0.48169,0.2451,0.2378,0.41027,0.59963,0.52099,0.46431,0.55129,0.46333,0.63428,0.52895,0.37441,0.31289,0.26603,0.59104,0.69669,0.68641,0.55564,0.68696,0.60665,0.75811,0.51226,0.542,0.43607,0.46972,0.3605,0.42474,0.47187,0.23533,0
0,0.0046245,0.00088337,-0.016991,0.0090803,0.037155,0.021002,-0.017149,-0.0035986,-0.0066263,-0.0076921,-0.0038705,-0.0052419,-0.0028248,0.0088913,0.01073,0.013664,0.0058047,-0.00042976,-0.0011869,0.00044359,0.0041128,0.00233,-0.0033488,0.015135,0.027966,0.020344,0.0079787,0.004871,0,-0.0056622,-0.0080613,-0.0053186,0.033205,0.033602,0.035886,-0.011278,-0.022758,0.0010574,0,-0.00034868,0.010702,0.015319,0.01104,-0.0015147,0.0038854,0.029821,-0.0093145,-0.009694,-0.0087425,-0.010787,-0.014737,-0.013846,-0.010446,-0.00056016,-0.0064883,0.0079891,-0.0010648,-0.0040501,-0.0022015,0.0057674,0.013574,0.0004175,-0.0066042,-0.0040289,0.028928,0.038915,0.01621,-0.015249,-0.00067921,0.0057187,0.006948,0.0010413,0.002424,0.00024262,-0.0064504,-0.013477,-0.0033214,0.0032392,-0.0093272,0.0042214,0.04271,0.040704,0.037499,0.015924,-0.017476,-0.0034859,0.0046435,0
0,0.037374,0.032493,0.06381,0.090353,0.12863,0.083433,0.071536,0.042194,0.035719,0.031577,0.03695,0.046952,0.034281,0.040895,0.04212,0.050272,0.046694,0.033077,0.03276,0.036192,0.039837,0.034675,0.030275,0.074215,0.075572,0.057099,0.038801,0.031513,0.021277,0.045785,0.037231,0.057205,0.09729,0.093683,0.12303,0.072049,0.05646,0.029337,0,0.036677,0.041978,0.051372,0.057794,0.044998,0.034626,0.079135,0.045118,0.042418,0.044473,0.046017,0.040607,0.039093,0.039806,0.037982,0.041515,0.043367,0.032769,0.033782,0.029325,0.02622,0.039512,0.034803,0.038657,0.052225,0.11237,0.12578,0.094858,0.046848,0.047417,0.048588,0.041564,0.031915,0.025027,0.037674,0.037016,0.052968,0.041123,0.041936,0.035603,0.061637,0.13953,0.12987,0.11525,0.069618,0.064281,0.033022,0.031915,0
