7.1277,17.043,80.319,141.38,153.26,138.96,115.66,32.894,24.277,22.447,21.447,20.723,18.17,22.702,23.064,18.83,16.532,16.17,20.362,21.277,25.021,33.66,48.574,64.617,60.681,51.511,41.404,24.681,2.0426,9.0638,19.745,64.128,100.79,114.13,111.11,98.064,30.723,11.809,4.8085,25.404,49.362,59.404,61.766,63.894,49.426,45.191,39.574,34.085,29.702,31.574,33.574,31.404,30.234,29.362,29.936,36.404,40.489,38.872,36.979,31.043,22.404,8.4043,4.4468,17.106,68.723,82.383,86.234,81.426,56.362,17.532,13.021,12.681,10.383,11.213,13.383,11.83,14.809,20,25.574,31.702,52.447,83.021,87.723,82.617,77.851,55.723,16.043,4.3404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06383,0.12766,0.70213,0.97872,0.97872,0.95745,0.93617,0.25532,0.17021,0.17021,0.17021,0.17021,0.14894,0.19149,0.19149,0.14894,0.12766,0.12766,0.17021,0.17021,0.19149,0.25532,0.38298,0.46809,0.42553,0.38298,0.31915,0.21277,0.021277,0.085106,0.17021,0.55319,0.70213,0.74468,0.74468,0.78723,0.2766,0.10638,0.042553,0.21277,0.3617,0.40426,0.44681,0.48936,0.3617,0.34043,0.29787,0.25532,0.21277,0.23404,0.25532,0.23404,0.23404,0.23404,0.23404,0.2766,0.29787,0.2766,0.25532,0.23404,0.19149,0.085106,0.042553,0.14894,0.57447,0.57447,0.59574,0.59574,0.48936,0.14894,0.10638,0.10638,0.085106,0.085106,0.10638,0.085106,0.10638,0.14894,0.19149,0.23404,0.40426,0.57447,0.57447,0.55319,0.55319,0.46809,0.12766,0.042553
0.021277,0,0,0,0,0,0.021277,11.255,30.723,8.5106,7.6809,7.6809,7.6809,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,7.6809,7.6809,8.5106,8.5106,9.383,10.298,11.255,13.298,16.681,39.34,7.6809,6.8936,0.085106,0,0,0,0,0,0.021277,37.532,14.383,11.255,10.298,10.298,9.383,8.5106,7.6809,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,7.6809,7.6809,7.6809,8.5106,9.383,10.298,12.255,39.34,9.383,7.6809,7.6809,6.8936,6.8936,6.8936,8.5106,9.383,8.5106,7.6809,7.6809,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,6.8936,7.6809,7.6809,8.5106,8.5106,9.383,34.043,39.34
39.34,35.766,0.19149,0.021277,0.021277,0.085106,0.085106,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.085106,0.085106,0.085106,0.19149,0.19149,0.19149,0.34043,0.53191,0.76596,1.0426,1.7234,0,0.19149,0.19149,0.085106,0.19149,0.085106,0.085106,0.085106,0.085106,0.085106,0.19149,2.5745,1.0426,0.76596,0.34043,0.19149,0.19149,0.085106,0.085106,0.021277,0.021277,0,0,0,0,0.021277,0.021277,0.085106,0.085106,0.19149,0.34043,0.34043,0.76596,1.0426,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.085106,12.255,12.255,12.255,13.298,12.255,0.085106,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.021277,0.085106
0.1,0,0.5,0,0,0,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1
3,4,20,24,24,23,24,38,43,40,35,35,34,29,29,28,29,29,30,30,29,32,32,33,33,33,33,34,44,32,29,28,26,26,26,26,25,27,44,32,32,32,33,33,33,33,32,34,35,36,35,35,35,33,33,30,31,30,30,31,30,30,45,35,33,33,33,33,31,35,36,31,22,22,21,21,21,28,29,0,0,0,0,0,0,0,0,0
0.068395,0.59281,0.55904,0.45374,0.41104,0.3663,0.27947,0.50666,0.63565,0.63753,0.52685,0.43999,0.34939,0.3366,0.41627,0.47732,0.44135,0.40786,0.43588,0.36143,0.3903,0.44351,0.48123,0.36937,0.52714,0.46884,0.46109,0.35319,0,0.19769,0.31,0.35866,0.38754,0.50504,0.35316,0.33055,0.36898,0.36357,0.15045,0.35971,0.49454,0.52666,0.4737,0.50813,0.33599,0.47306,0.64448,0.66979,0.61373,0.59319,0.66572,0.5724,0.46321,0.36684,0.42823,0.48038,0.47403,0.46441,0.45578,0.4073,0.34192,0.082175,0.015045,0.44162,0.30436,0.36952,0.34675,0.28681,0.3752,0.44794,0.38316,0.2043,0.45534,0.54946,0.59277,0.48237,0.64996,0.62101,0.5856,0.60062,0.58809,0.36507,0.39134,0.35028,0.37676,0.49783,0.41686,0.15045
0.013423,0.0017146,-0.04041,-0.015841,0.00018062,0.0097169,-0.015013,-0.010868,-0.0017328,-0.0059531,-0.0090146,-0.0014393,0.014323,0.0010584,-0.0080798,-0.0091458,0.00073792,0.00043308,0.0052937,0.0018056,0.0072629,0.0033497,-0.0020845,-0.02269,-0.0029102,0.0055461,-0.0015469,-0.0019383,0,0.01075,0.0076207,-0.013563,0.010824,0.018362,0.027535,0.0015104,-0.01828,-0.00989,0,-0.0032244,0.0065714,0.009462,-0.016513,-0.0027744,0.0062713,-0.0033943,-0.0085683,-0.0060806,0.0018583,0.0015204,-0.0015051,0.002218,0.0047693,-0.002359,-0.002455,-0.0052603,0.0088578,0.00935,0.015548,0.002957,-0.001248,-0.012314,0,-0.020066,-0.031977,0.016373,0.016455,-0.013745,-0.033342,-0.015406,0.0058114,0.0051074,0.00018548,0.0088557,0.0012997,0.0068097,0.0053735,-0.009201,-0.0054196,0.0027977,-0.0073476,-0.01273,0.018239,0.0026544,-0.014691,-0.024467,0.0048025,0
0.031915,0.036321,0.12049,0.07238,0.063388,0.051993,0.077112,0.052256,0.035981,0.036138,0.040583,0.039441,0.039254,0.032893,0.040694,0.036245,0.039794,0.039633,0.031871,0.036124,0.043039,0.042282,0.042562,0.068513,0.045166,0.039847,0.042032,0.035957,0,0.041499,0.031049,0.043349,0.065969,0.067664,0.10085,0.046969,0.052343,0.027811,0.021277,0.03962,0.045462,0.052821,0.057877,0.039829,0.053163,0.042776,0.044032,0.039462,0.039545,0.034239,0.031899,0.034031,0.039731,0.036798,0.042061,0.043322,0.044596,0.051774,0.043196,0.039256,0.029426,0.041089,0.021277,0.045028,0.14077,0.059015,0.056197,0.07846,0.11249,0.045566,0.041189,0.052805,0.021585,0.038169,0.03081,0.037571,0.035667,0.031757,0.041726,0.042845,0.036109,0.045288,0.081826,0.067874,0.092609,0.067447,0.036406,0.021277
