13.755,17.796,40.306,165.92,201.35,194.16,199.96,184.63,49.388,32.653,31.898,27.571,26.571,21.898,23.878,20.857,24.163,22.122,25.49,26.633,32.653,41.224,49.347,57.49,78.102,73.286,55.082,39.367,15.306,7.8776,13.02,26.02,44.571,112.22,137.08,137.94,141.22,110.61,42.102,17.592,42.245,60.408,74.204,85.837,78.735,65.857,62.531,43.245,36.878,37.429,37.816,38.143,38.143,36.939,38.082,41.265,49.347,48.776,46.061,47.816,41.245,22.102,6.9388,21.673,39.531,111.02,122.24,123.55,124.31,68.327,24.02,8.0816,12.551,9.2449,7.1429,10.531,13.735,15.061,25.469,26.204,37.367,68.714,108.45,106.57,106,101.29,21.939,10.531,9.4082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081633,0.10204,0.2449,0.95918,0.97959,0.95918,0.97959,0.97959,0.28571,0.18367,0.18367,0.16327,0.16327,0.12245,0.14286,0.12245,0.14286,0.12245,0.14286,0.14286,0.18367,0.22449,0.26531,0.32653,0.42857,0.38776,0.30612,0.22449,0.10204,0.040816,0.081633,0.14286,0.26531,0.67347,0.69388,0.71429,0.73469,0.65306,0.2449,0.10204,0.22449,0.30612,0.38776,0.42857,0.42857,0.34694,0.34694,0.2449,0.22449,0.22449,0.22449,0.22449,0.22449,0.22449,0.22449,0.2449,0.26531,0.26531,0.2449,0.26531,0.22449,0.14286,0.040816,0.14286,0.22449,0.57143,0.59184,0.59184,0.61224,0.40816,0.16327,0.040816,0.081633,0.061224,0.040816,0.061224,0.081633,0.081633,0.14286,0.14286,0.20408,0.40816,0.57143,0.55102,0.53061,0.5102,0.14286,0.061224,0.061224
0.081633,0.081633,0.020408,0.020408,0,0,0,0,0.020408,9.8776,9,9,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,9,9.8776,10.796,11.755,12.755,14.878,18.367,41.327,39.51,9,0.18367,0.081633,0.020408,0.020408,0.020408,0.081633,0.18367,39.51,17.163,14.878,12.755,11.755,9.8776,9,8.1633,8.1633,8.1633,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,8.1633,8.1633,8.1633,9,9.8776,11.755,41.327,9,8.1633,8.1633,7.3673,7.3673,6.6122,6.6122,7.3673,41.327,9,8.1633,8.1633,7.3673,7.3673,7.3673,6.6122,7.3673,7.3673,7.3673,7.3673,8.1633,9,9.8776,10.796,37.735,37.735
37.735,36,26.449,0,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0,0,0,0.020408,0,0,0,0.020408,0.020408,0.081633,0.081633,0.18367,0.18367,0.32653,0.5102,0.73469,1.6531,2.4694,4,0.081633,0.020408,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.020408,0,1.6531,1,0.5102,0.32653,0.18367,0.18367,0.081633,0.081633,0.081633,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.081633,0.081633,0.18367,0.32653,0.32653,0.5102,1,0.081633,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.081633,0.081633,13.796,14.878,14.878,13.796,13.796,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.18367,0.18367
0.1,0.1,0.1,0.2,0,0.1,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.4,0.1,0.1
5,5,8,25,25,24,25,25,30,40,41,41,38,35,37,35,37,35,33,30,31,30,33,34,34,34,33,33,33,47,47,36,25,29,28,28,28,29,28,47,35,35,35,35,35,34,34,35,35,36,36,34,35,35,35,32,31,31,30,32,32,33,47,34,34,35,34,34,34,33,35,47,35,22,22,21,22,22,28,0,0,0,0,0,0,0,0,0,0
0.77524,0.46596,0.80222,0.716,0.33899,0.35564,0.42188,0.45942,0.69884,0.70635,0.79788,0.79179,0.83803,0.65617,0.77582,0.72472,0.85629,0.44181,0.57841,0.64006,0.70073,0.61294,0.67053,0.62532,0.56648,0.4439,0.4937,0.51299,0.45244,0.20203,0.85056,0.73549,0.73427,0.62692,0.3866,0.39532,0.39663,0.53071,0.70538,0.71306,0.44524,0.31679,0.45115,0.44982,0.62344,0.61332,0.74826,0.65995,0.76131,0.72425,0.62719,0.59102,0.4841,0.46082,0.66037,0.6528,0.4571,0.61732,0.64439,0.88547,0.70573,0.52611,0.40406,0.63961,0.69102,0.40615,0.38605,0.38924,0.49013,0.71453,0.84092,0.057723,0.53953,0.74511,0.31748,0.67655,0.79135,0.64504,0.68752,0.39165,0.67491,0.63868,0.47733,0.41138,0.23788,0.33447,0.82267,0.74231,0.75215
0.011021,0.010961,-0.0023367,0.0011082,0.012837,0.01997,0.034814,0.0012224,0.004862,0.010345,0.0064004,0.0020438,-0.0012205,0.013219,0.00076565,0.0057669,0.0067528,-0.0086707,0.0066017,0.0098904,0.00096708,0.02547,0.014723,0.0061067,0.0049503,0.016541,0.0074637,0.019023,0.0054747,0,0.00030045,-0.0096219,0.0077094,-0.0027045,0.037558,0.015738,0.025355,-0.0018287,-0.0007004,0.007631,0.01649,0.01069,0.04603,0.03198,0.01835,0.019826,0.0099605,0.0084653,0.0055674,0.00068073,0.002625,0.0053329,0.0029994,-0.00066721,0.014019,0.009485,0.012375,0.014764,0.017765,0.0076843,0.010331,0.003022,0,-0.0015579,0.0076519,0.0013092,0.043244,0.040601,0.041036,0.0029953,-0.013763,0,0.0014898,-0.010992,0,0.013491,0.0042429,0,0.018413,0.0070209,0.011914,-0.0034729,0.011946,0.0051203,0.0022584,0.013914,-0.0068226,0.014431,0.011788
0.0354,0.037971,0.028615,0.034333,0.067183,0.082497,0.14564,0.048027,0.029694,0.033228,0.025071,0.030892,0.026741,0.031547,0.03184,0.037881,0.029437,0.036993,0.034295,0.041834,0.026734,0.070237,0.053348,0.034247,0.043653,0.055211,0.059807,0.048077,0.035815,0.020408,0.022985,0.031632,0.031916,0.040352,0.14923,0.06033,0.11557,0.045567,0.03143,0.028858,0.063199,0.05987,0.17013,0.12214,0.061788,0.048064,0.041669,0.042786,0.032953,0.031429,0.033992,0.03688,0.031536,0.030822,0.042583,0.036005,0.057499,0.0483,0.054792,0.034133,0.039863,0.027397,0.020408,0.027169,0.035196,0.041349,0.15941,0.16319,0.16019,0.0378,0.034824,0.020408,0.024705,0.030612,0.020408,0.030612,0.026365,0.022555,0.061843,0.037581,0.039701,0.035247,0.074702,0.043604,0.054701,0.06796,0.030898,0.030612,0.030612
