7.3061,78.49,162.67,187.86,187.55,156.24,82.347,37.592,30.02,23.061,21.51,20.714,20.245,20.959,24.878,26.551,28.776,27.673,33.898,39.673,43.735,57.143,78.143,75.653,63.633,54.776,37.51,4.8163,4.6122,47.51,71.551,81.857,77.163,62.245,51.347,42.755,39.102,33.776,35.959,38.714,36.673,36.551,37.878,44.306,50.612,53.02,50.306,41.857,25.265,6.2041,7.9388,46.245,93.041,110.76,114.29,102.69,61.714,20.449,17.306,14.163,12.776,9.4898,8.8571,8.5918,13.245,18.735,24.469,47.429,98.469,117.78,116.84,102.67,63.122,7.9796,14.49,21.612,29.265,108.59,144.24,163.41,151.41,116.37,40.265,30.531,24.633,19.878,19.98,22.02,21.49,18.796,17.429,21.347,22.286,25.408,22.551,41.755,58.184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.061224,0.57143,0.93878,0.93878,0.93878,0.87755,0.53061,0.22449,0.18367,0.14286,0.14286,0.14286,0.14286,0.14286,0.16327,0.16327,0.18367,0.16327,0.20408,0.2449,0.26531,0.34694,0.44898,0.40816,0.32653,0.30612,0.2449,0.040816,0.040816,0.30612,0.38776,0.44898,0.44898,0.36735,0.32653,0.26531,0.2449,0.20408,0.22449,0.2449,0.22449,0.22449,0.22449,0.26531,0.28571,0.28571,0.26531,0.2449,0.16327,0.040816,0.061224,0.34694,0.53061,0.55102,0.57143,0.57143,0.42857,0.12245,0.10204,0.081633,0.081633,0.061224,0.061224,0.061224,0.10204,0.12245,0.16327,0.32653,0.57143,0.59184,0.57143,0.57143,0.4898,0.061224,0.10204,0.14286,0.18367,0.73469,0.77551,0.83673,0.81633,0.7551,0.26531,0.20408,0.16327,0.12245,0.12245,0.14286,0.14286,0.12245,0.10204,0.12245,0.12245,0.14286,0.12245,0.28571,0.34694
1.3061,0.081633,0.081633,0.081633,0.081633,0.32653,8.1633,9.8776,9.8776,9.8776,9,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,8.1633,9.8776,9.8776,10.796,12.755,12.755,14.878,20.898,20.898,13.796,11.755,10.796,9,9,8.1633,8.1633,8.1633,8.1633,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,8.1633,8.1633,9,9.8776,11.755,32.653,8.1633,8.1633,7.3673,7.3673,7.3673,7.3673,8.1633,36,36,37.735,37.735,37.735,37.735,36,8.1633,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,8.1633,37.735,9.8776,9,8.1633,2.9388,2.0408,1,1,0.73469,0.32653,0.18367,0.18367,0.081633,0.081633,0.020408,0.020408,0.020408,0,0,0,0,0.020408,0.020408,0.081633
29.469,0.081633,0.020408,0.020408,0.020408,0.081633,0.081633,0.081633,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.081633,0.081633,0.18367,0.32653,0.5102,0.5102,0.73469,1.3061,1.6531,2.0408,4.5918,4.5918,1.3061,0.73469,0.32653,0.32653,0.18367,0.18367,0.081633,0.081633,0.081633,0.081633,0.020408,0.020408,0.081633,0.081633,0.081633,0.081633,0.18367,0.18367,0.32653,0.73469,1,13.796,2.9388,0.32653,0.18367,0.081633,0.081633,0.081633,0.020408,0.081633,0.081633,0.081633,0.18367,0.18367,0.32653,0.32653,0.5102,0.73469,0.18367,0.081633,0.020408,0.081633,0.081633,0.18367,0.18367,0.020408,0.020408,0,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,0.020408,11.755,11.755,11.755,11.755,12.755,39.51,37.735,37.735,36,36,1.3061,0.5102
0.1,0.4,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0.1,0.2,0.2
10,24,26,26,26,26,34,39,42,42,39,36,36,36,35,35,33,32,32,31,31,33,34,34,34,33,34,34,34,34,34,35,34,34,34,35,36,35,34,35,36,33,33,32,32,31,33,33,33,42,22,29,33,33,34,34,35,46,45,46,46,45,45,44,35,29,30,33,34,34,34,34,33,45,33,34,34,31,30,28,28,27,24,24,23,14,0,0,0,0,0,0,0,0,0,0,0
0.10473,0.41681,0.40408,0.38444,0.51665,0.60841,0.74257,0.84753,0.78599,0.64276,0.61234,0.40595,0.36139,0.41753,0.58082,0.63476,0.66796,0.57143,0.67573,0.61551,0.52831,0.64074,0.56009,0.62382,0.44587,0.56486,0.44524,0.17317,0.057723,0.36468,0.46555,0.5215,0.68416,0.46728,0.61059,0.64163,0.75283,0.77014,0.6606,0.67778,0.6669,0.66468,0.62538,0.64072,0.54894,0.69654,0.73684,0.71561,0.38363,0.25975,0.35719,0.28156,0.41137,0.46465,0.43128,0.45325,0.67483,0.62143,0.74295,0.58713,0.74231,0.66913,0.70706,0.4682,0.25911,0.46448,0.67152,0.60387,0.39639,0.48742,0.41929,0.35107,0.31185,0.29738,0.44595,0.53656,0.63651,0.55137,0.37884,0.53599,0.50717,0.47965,0.52898,0.41937,0.3018,0.32337,0.30746,0.46871,0.48963,0.62726,0.73404,0.78762,0.69831,0.69741,0.51068,0.46516,0.64281
-0.0090839,-0.010335,0.0023484,0.03569,0.030769,-0.00051218,-0.010956,-0.00076311,0.00052757,-0.0027849,-0.0011613,0.012209,0.013345,0.0056129,0.0046269,0.0047971,-0.0088011,-0.011911,-0.0052916,-0.00081199,0.0044494,0.0018721,0.015731,0.030457,0.030382,0.024479,0.0089674,0,0,0.0035645,0.017873,0.023359,0.0089475,0.014793,-0.0010783,-0.0075594,-0.0058282,-0.009627,-0.0050491,-0.0026847,-0.0068792,-0.0047867,-0.0053424,-0.0022374,-0.00040607,0.018126,0.010564,0.0093051,0.00066759,0,0.00071378,-0.020165,0.030215,0.044243,0.039414,0.00069381,-0.016145,0.016619,0.0098952,0.00043644,-0.0015181,-0.0055845,-0.0039235,0.013663,-0.0030321,-0.0045943,-0.0093507,-0.01485,-0.0023649,0.042412,0.038374,0.036356,-0.029064,-0.013217,-0.01458,-0.0049679,0.010881,-0.01996,0.013071,0.0267,0.026318,-0.011693,0.0027165,0.0038881,-0.0041719,0.0058799,0.0078725,0.0022124,-0.012085,-0.0095436,0.010103,0.0060249,0.0078129,0.012435,0.0089729,0.00091552,0.0047315
0.030612,0.038678,0.054895,0.13854,0.11425,0.052016,0.037993,0.030377,0.029751,0.031543,0.03029,0.04392,0.048885,0.039176,0.035161,0.037405,0.042351,0.040242,0.034606,0.038476,0.033686,0.040155,0.072465,0.088114,0.078496,0.064135,0.041309,0.020408,0.020408,0.049965,0.057397,0.079444,0.043251,0.054604,0.034332,0.036858,0.035563,0.046268,0.049348,0.043878,0.046691,0.050135,0.053077,0.046663,0.041934,0.050698,0.041869,0.038281,0.04728,0.020408,0.030612,0.060253,0.099692,0.15239,0.13456,0.05221,0.049391,0.052948,0.042796,0.023016,0.022911,0.030612,0.030612,0.030612,0.026596,0.026342,0.036922,0.05164,0.041182,0.15137,0.13442,0.14598,0.10483,0.030612,0.044264,0.042787,0.041428,0.060141,0.07977,0.087016,0.092507,0.047163,0.035294,0.041518,0.034177,0.042848,0.04641,0.031776,0.045295,0.04122,0.046968,0.032436,0.035749,0.042434,0.029152,0.036535,0.037409
