6.0462,14.138,17.677,22.908,19.892,20.938,44.631,64.031,88.585,116.31,103.94,55.354,44.415,44.8,45.262,47.708,43.492,46.169,48.969,47.523,43.508,49.323,42.6,44.215,40.231,32.508,28.369,23.446,18.815,19.092,22.015,25.185,24.077,20.077,21.385,12.538,20.923,35.785,53.169,86.815,123.86,126.23,125.02,127.42,119.85,74.831,37.938,22.323,22.185,14.8,4.9538,20.877,44.415,53.554,62.585,61.277,54.292,37.862,32.123,27.154,19.338,17.938,13.446,15.631,16.046,14.431,18.323,19.815,14.862,13.738,16,28.246,33.246,60.092,65.092,52,44.246,40.6,27.892,1.7538,10.185,23.969,17.908,18.8,30.8,35.569,41.615,62.554,70.077,79.462,82.692,77.615,56.031,40.615,27.585,18.031,13.938,19.446,27.923,27.231,33.631,35.477,31.108,27.769,22.769,14.092,10.477,3.7231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046154,0.076923,0.10769,0.13846,0.12308,0.12308,0.27692,0.35385,0.50769,0.64615,0.61538,0.32308,0.24615,0.24615,0.26154,0.24615,0.23077,0.26154,0.26154,0.24615,0.26154,0.27692,0.23077,0.26154,0.23077,0.18462,0.16923,0.15385,0.12308,0.10769,0.12308,0.13846,0.13846,0.10769,0.12308,0.092308,0.12308,0.2,0.30769,0.47692,0.66154,0.67692,0.67692,0.67692,0.64615,0.44615,0.24615,0.13846,0.12308,0.092308,0.030769,0.12308,0.23077,0.26154,0.30769,0.32308,0.32308,0.21538,0.18462,0.15385,0.10769,0.10769,0.092308,0.092308,0.092308,0.092308,0.10769,0.12308,0.092308,0.092308,0.092308,0.16923,0.2,0.36923,0.35385,0.29231,0.24615,0.21538,0.16923,0.015385,0.061538,0.15385,0.12308,0.12308,0.2,0.23077,0.24615,0.33846,0.38462,0.44615,0.47692,0.44615,0.32308,0.23077,0.16923,0.10769,0.092308,0.12308,0.16923,0.15385,0.2,0.2,0.16923,0.13846,0.12308,0.076923,0.061538,0.030769
27.138,25.862,0.061538,0.061538,0.061538,0.061538,0.015385,0.061538,0.061538,0.061538,0.13846,0.13846,0.061538,0.13846,0.24615,0.55385,0.98462,1.5385,2.6,3.4615,4.4462,4.9846,7.4462,9.6154,12.062,14.785,14.785,13.846,11.215,8.8615,6.7846,4.9846,3.9385,3.4615,2.6,1.8615,1.2462,0.38462,0.13846,0.061538,0.061538,0.015385,0.015385,0.015385,0.015385,0.015385,0,0,0,0.015385,28.446,8.8615,7.4462,6.7846,6.1538,5.5538,4.9846,4.9846,4.4462,3.9385,3.9385,3.9385,3.9385,3.4615,3.4615,3.4615,3.4615,3.4615,3.9385,3.9385,3.9385,3.9385,4.4462,4.4462,4.9846,5.5538,6.7846,7.4462,8.1385,12.938,53.554,3.4615,3.4615,3.4615,3.4615,3.9385,3.9385,3.4615,3.4615,3.4615,3.4615,3.4615,3.9385,17.785,19.938,19.938,15.754,3.9385,3.4615,3.4615,3.4615,3.0154,3.0154,3.0154,3.0154,3.4615,3.4615,3.9385
6.1538,5.5538,5.5538,5.5538,6.1538,6.1538,6.1538,6.1538,6.1538,6.7846,6.1538,6.1538,6.1538,6.1538,6.1538,28.446,27.138,22.215,18.846,17.785,14.785,12.938,12.062,8.1385,7.4462,7.4462,8.1385,9.6154,13.846,17.785,19.938,22.215,24.615,28.446,29.785,7.4462,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,6.1538,16.754,12.062,11.215,9.6154,9.6154,8.8615,8.1385,7.4462,6.7846,7.4462,6.7846,6.7846,6.7846,6.7846,6.7846,6.7846,6.7846,7.4462,8.1385,8.8615,7.4462,8.1385,0.24615,0.38462,11.215,12.062,12.938,14.785,0,0.061538,0,0,0.061538,0,0.015385,0.061538,0.061538,0.061538,0.75385,1.2462,1.5385,3.4615,3.9385,4.9846,7.4462,11.215,12.062,13.846,16.754,18.846,22.215,24.615,27.138,28.446,31.154,32.554,33.985
0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
44,44,27,26,24,24,28,30,27,24,24,18,17,16,17,15,16,19,22,24,26,28,30,34,36,38,37,36,32,28,26,23,21,19,18,19,28,21,21,20,24,24,24,24,24,28,30,25,23,30,45,29,30,30,31,30,30,31,31,31,29,32,31,30,30,30,32,30,30,30,26,31,30,33,31,29,30,30,29,30,62,49,46,34,42,39,34,35,34,34,36,39,39,42,42,40,36,32,28,25,24,21,20,0,0,0,0,0
0.13674,0.74496,0.48872,0.57219,0.42896,0.39502,0.47925,0.45571,0.42437,0.33141,0.45519,0.49304,0.47235,0.36385,0.37905,0.48916,0.40906,0.40376,0.48509,0.29247,0.4391,0.31196,0.51719,0.47232,0.42151,0.34913,0.20826,0.3622,0.44864,0.46356,0.48186,0.4391,0.53063,0.52974,0.31333,0.23075,0.35447,0.42545,0.52901,0.47865,0.33204,0.43052,0.4341,0.29713,0.34292,0.42275,0.33574,0.38298,0.35224,0.59239,0.21757,0.46656,0.49282,0.39187,0.49146,0.43245,0.4726,0.40278,0.4166,0.49114,0.42458,0.3303,0.31986,0.47285,0.41343,0.51133,0.49242,0.50001,0.34607,0.3884,0.40723,0.48609,0.37025,0.47369,0.36013,0.34024,0.33662,0.39055,0.47283,0,0.25574,0.37975,0.25927,0.31029,0.342,0.40311,0.32146,0.4137,0.54351,0.42063,0.45527,0.50449,0.56063,0.4019,0.54588,0.41499,0.39976,0.42801,0.53925,0.47745,0.38975,0.38781,0.52609,0.37251,0.60104,0.6794,0.68242,0.021757
-0.0084528,0.0049555,-0.00018074,0.0028162,-0.013699,-0.0091864,-0.00096369,0.0066088,0.0072304,0.0077775,2.0043e-05,0.002629,0.0068969,0.01094,0.0056361,0.014037,0.014005,0.0064261,0.011965,0.009969,0.0053592,0.012503,0.010912,-0.0077289,0.0073617,-0.00041032,0.012334,-0.0056694,-0.0064797,0.011522,0.015012,0.0094991,0.0027362,0.012557,0.0057179,-0.012572,-0.0081141,0.005878,0.007014,0.0039448,0.0040787,0.0098408,0.0053902,0.0045855,0.014367,0.0029906,-0.00045671,0.0051603,0.010446,-0.0060673,0,-0.0077523,0.015742,0.010394,0.024684,0.0036785,0.0076089,0.0035987,-0.0053053,-0.00044808,0.0081203,0.019418,-0.0040143,0.011236,-0.0031833,-0.0062186,-0.0043942,-0.0029529,0.013859,0.0017276,0.002646,-0.002111,0.0098803,0.0010383,0.012434,0.0015879,-0.0053723,0.0096354,0.0067611,0,0.0019491,0.0036345,-0.0019514,-0.0034341,0.0037608,0.0023565,-0.016718,0.0058978,0.0096948,0.0026402,0.0041105,-0.0003999,0.0031067,-0.0070196,-0.007687,-0.004692,0.0012968,-0.0035156,0.00054359,0.0013032,0.012258,0.013878,0.0042619,0.0098733,0.010381,0.0027717,0.005925,0
0.023077,0.021918,0.024849,0.025087,0.045951,0.030797,0.03082,0.038478,0.029396,0.051558,0.040767,0.02432,0.045935,0.045272,0.035567,0.052048,0.042276,0.034544,0.043425,0.048645,0.030305,0.055745,0.038011,0.041654,0.036632,0.03732,0.052384,0.038275,0.025548,0.033062,0.042844,0.033619,0.028504,0.028728,0.026009,0.030103,0.032278,0.037495,0.027876,0.038031,0.035948,0.048168,0.037873,0.056585,0.06541,0.032489,0.030464,0.035715,0.030492,0.025404,0.015385,0.031641,0.041504,0.037313,0.07812,0.0383,0.027263,0.027554,0.030123,0.030015,0.047829,0.053989,0.025794,0.030329,0.024728,0.034573,0.02376,0.033308,0.043008,0.017635,0.028283,0.033816,0.035713,0.023346,0.072311,0.033749,0.030294,0.038146,0.030081,0,0.018573,0.022531,0.026498,0.034283,0.028543,0.029081,0.05055,0.039434,0.033855,0.031019,0.033675,0.030224,0.025667,0.049469,0.039878,0.022616,0.026709,0.026281,0.023314,0.032066,0.036271,0.049805,0.025937,0.040978,0.036677,0.020123,0.026549,0.015385
