38.51,67.51,85.878,99.776,109.51,94.429,83.327,71,64.143,55.367,43.714,39.102,42.857,45.102,47.51,51.673,57.612,63.224,60.939,61.102,52.02,25.837,2.898,2.9796,28.898,44.449,116.63,180.06,181.8,189.67,189.08,92.918,49.694,35.816,27.653,24.265,18.429,12.816,15.265,18.612,22.612,29,42.816,142.82,189.57,209.1,208.22,199.2,95.306,45.265,41.02,32.673,33.98,25.327,5.9592,22.531,43.469,55.367,113.76,129.51,127.9,127.27,103.41,27.633,11.816,21.143,24.939,21.653,24.184,28.49,28,27.265,16.286,12.265,49.959,72.224,90.224,96.918,101.37,85.571,79.041,63.898,39.735,42.857,45.571,49.898,51.367,53,56.98,57.51,60.571,54.143,55.367,49.469,38.347,12.673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22449,0.32653,0.40816,0.46939,0.5102,0.44898,0.40816,0.34694,0.30612,0.28571,0.22449,0.20408,0.22449,0.22449,0.2449,0.26531,0.30612,0.30612,0.28571,0.30612,0.26531,0.16327,0.020408,0.020408,0.16327,0.22449,0.65306,0.81633,0.83673,0.87755,0.89796,0.53061,0.26531,0.18367,0.14286,0.12245,0.10204,0.061224,0.081633,0.10204,0.12245,0.16327,0.22449,0.7551,0.89796,0.93878,0.93878,0.93878,0.55102,0.22449,0.22449,0.18367,0.18367,0.14286,0.040816,0.14286,0.22449,0.28571,0.61224,0.61224,0.61224,0.59184,0.53061,0.16327,0.061224,0.12245,0.14286,0.12245,0.12245,0.14286,0.14286,0.14286,0.10204,0.081633,0.26531,0.34694,0.42857,0.44898,0.4898,0.40816,0.38776,0.34694,0.20408,0.22449,0.2449,0.26531,0.26531,0.26531,0.28571,0.30612,0.32653,0.26531,0.28571,0.26531,0.20408,0.081633
16,13.796,11.755,9.8776,9,9,8.1633,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,7.3673,6.6122,6.6122,6.6122,7.3673,8.1633,8.1633,9,11.755,36,8.1633,8.1633,7.3673,3.449,1.6531,1.3061,0.5102,0.32653,0.081633,0.020408,0.020408,0,0,0,0,0,0,0,0,0,0,0,0.020408,0.081633,0.18367,0.5102,8.1633,8.1633,8.1633,8.1633,8.1633,9.8776,8.1633,6.6122,5.898,5.2245,5.898,5.898,6.6122,7.3673,23.592,39.51,8.1633,7.3673,6.6122,5.898,5.898,5.898,5.898,6.6122,20.898,13.796,11.755,9.8776,9,8.1633,7.3673,6.6122,6.6122,6.6122,6.6122,5.898,5.898,5.2245,5.898,5.898,5.898,6.6122,7.3673,7.3673,8.1633,9.8776,12.755
2.0408,1,0.5102,0.32653,0.18367,0.081633,0.081633,0.020408,0,0,0,0,0,0,0,0,0.020408,0.081633,0.081633,0.18367,0.32653,0.5102,0,0,0,0,0,0,0,0,0.020408,0,0,0,0,0,0.020408,43.184,41.327,11.755,10.796,11.755,11.755,0.18367,0.081633,0.081633,0.020408,0,0,0,0,0.020408,0.020408,0.18367,12.755,0.020408,0.020408,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.18367,13.796,12.755,12.755,12.755,13.796,3.449,2.0408,1.3061,0.73469,0.5102,0.32653,0.18367,0.18367,0.081633,0.18367,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.081633,0.18367,0.18367,0.32653,0.5102,0.73469
0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.4,0.2,0.2,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2
34,35,35,34,34,35,34,35,37,37,38,37,36,36,35,34,31,31,32,32,32,35,43,21,32,30,33,30,29,27,27,21,21,23,28,25,20,2,3,7,10,11,12,26,25,25,26,27,26,36,36,36,36,32,24,33,31,29,32,33,33,33,34,43,46,34,32,25,21,21,21,21,21,35,33,33,33,33,33,33,32,33,35,35,33,33,32,32,32,31,31,0,0,0,0,0
0.33563,0.45148,0.56535,0.57255,0.57224,0.66365,0.87417,0.74929,0.61166,0.73107,0.77126,0.66966,0.70178,0.6513,0.60728,0.55903,0.74119,0.55279,0.6485,0.76348,0.6006,0.5307,0,0,0.8217,0.72792,0.72362,0.37431,0.52843,0.51033,0.38341,0.76881,0.6383,0.62944,0.7092,0.47061,0.58379,0.46642,0.51359,0.97112,0.789,0.59228,0.62163,0.5438,0.57722,0.31137,0.31892,0.34758,0.68258,0.61389,0.74707,0.62416,0.61216,0.50648,0.028862,0.4282,0.62265,0.68665,0.72073,0.49396,0.44138,0.27669,0.61829,0.76273,0.30476,0.58478,0.5708,0.44552,0.36111,0.66516,0.44681,0.75072,0.57136,0.30787,0.58733,0.64827,0.61691,0.50985,0.6805,0.65166,0.64019,0.7353,0.3795,0.50052,0.64257,0.62905,0.62811,0.5732,0.71353,0.78912,0.70314,0.37902,0.73679,0.7147,0.63023,0.26888
0.01132,0.018467,0.032668,0.028326,0.026205,0.020298,0.012375,0.020615,0.02717,0.011084,0.0058684,0.0057988,0.0085122,0.002788,0.016463,0.0085256,0.0043597,0.018898,0.032659,0.017443,0.01695,-0.018619,0,0,-0.0062181,0.013383,-0.0080257,0.043529,0.034265,0.024206,0.027075,-0.0041704,0.0099659,0.0055307,-0.0005774,0.0030353,-0.0042816,0.014152,0.020758,-0.00068067,-0.0026041,0.0049451,0.0017265,0.0051766,0.028197,0.010621,0.0058664,0.01166,-0.0056423,0.0046486,-0.00061652,0.0084107,0.0062962,0.0073616,0,-0.014226,0.016166,0.010752,0.0027641,0.015173,0.028294,0.016164,0.013109,0.00075761,-0.012632,-0.0060023,0.0074992,-0.006017,-0.0023534,0.021493,0.017102,0.0096601,-0.0045945,0.001444,0.012055,0.024653,0.023808,0.020662,0.021216,0.021298,0.029765,0.0030519,-0.00097547,0.022106,0.012453,0.0079956,0.017114,0.015918,0.012661,0.010237,0.003791,-0.0060419,0.01525,0.011072,0.01013,-0.011604
0.058925,0.060583,0.093316,0.091288,0.079006,0.057524,0.037476,0.063363,0.071437,0.037478,0.028883,0.037784,0.036522,0.033838,0.057796,0.043019,0.032691,0.057507,0.091847,0.050837,0.050103,0.059812,0,0,0.034802,0.040037,0.041353,0.18866,0.11616,0.089001,0.11012,0.028202,0.034523,0.045611,0.036827,0.030287,0.026114,0.030612,0.045713,0.025765,0.052107,0.036446,0.046347,0.049202,0.080503,0.066884,0.067401,0.084837,0.03386,0.044599,0.032249,0.037823,0.040924,0.0424,0.020408,0.057356,0.049321,0.037929,0.035201,0.065202,0.097296,0.071086,0.04625,0.02642,0.030612,0.031258,0.03212,0.034822,0.046902,0.058779,0.049509,0.033977,0.027672,0.024121,0.047103,0.072876,0.082656,0.056159,0.068868,0.052766,0.079056,0.037002,0.029912,0.063595,0.038597,0.035761,0.063832,0.046454,0.043764,0.034765,0.036068,0.058878,0.04656,0.032338,0.035273,0.037495
