35.5,80.063,100.69,107.66,129.88,135.25,122,141.13,148.13,137.13,118.88,104.44,89.281,71.969,75.469,83.844,97.469,100.28,119.88,136.97,132.78,142.34,138.5,131.09,114.19,99.469,40.594,23.594,66.531,98.969,123.16,163.03,167.41,150.5,142.16,126.78,98.719,80.125,70.031,34.469,44.375,90.125,127.5,151.72,156.38,159.41,160.5,142.72,134.75,100.97,86.281,47.031,11.563,4.5625,31.188,46.594,67.438,106.94,118.28,122.69,128.34,128.41,134.56,128.5,126.47,112.09,112.97,91.438,94.5,93,102.66,102.28,95.969,104.06,108.81,117.16,129.25,127.22,116.06,119.97,113.19,80.281,94.813,103.13,114.91,109.81,111.81,129.72,123.13,118.72,134.28,113.13,83.5,48.281,32.281,10.063,20.563,44.406,62.656,65.469,79.094,85.25,83.625,85.063,77.094,56.281,44.031,4.9375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1875,0.40625,0.46875,0.53125,0.625,0.625,0.5625,0.65625,0.6875,0.625,0.53125,0.5,0.4375,0.34375,0.375,0.40625,0.46875,0.46875,0.59375,0.65625,0.625,0.65625,0.625,0.59375,0.53125,0.46875,0.21875,0.125,0.3125,0.4375,0.5625,0.75,0.75,0.65625,0.625,0.59375,0.46875,0.375,0.34375,0.15625,0.21875,0.4375,0.59375,0.65625,0.6875,0.6875,0.71875,0.65625,0.625,0.5,0.4375,0.25,0.0625,0.03125,0.15625,0.21875,0.3125,0.5,0.53125,0.5625,0.59375,0.59375,0.59375,0.5625,0.53125,0.5,0.53125,0.4375,0.4375,0.4375,0.46875,0.46875,0.46875,0.5,0.5,0.53125,0.59375,0.5625,0.53125,0.5625,0.5625,0.375,0.4375,0.46875,0.53125,0.5,0.5,0.59375,0.59375,0.5625,0.625,0.53125,0.40625,0.21875,0.15625,0.0625,0.125,0.21875,0.28125,0.28125,0.34375,0.375,0.375,0.375,0.34375,0.25,0.21875,0.03125
16.531,0.5,0.5,0.28125,0.125,0.125,0.125,0.03125,0.03125,0.03125,0.03125,0.03125,0.28125,1.5313,1.125,0.78125,0.5,0.5,0.125,0.125,0.125,0.03125,0.03125,0.03125,0.03125,0.03125,0.5,18,11.281,1.5313,1.125,0.78125,0.5,0.5,0.125,0.03125,0.03125,0.03125,0.03125,7.0313,5.2813,4.5,3.125,2,1.5313,1.125,0.5,0.125,0.03125,0,0,0.125,6.125,21.125,18,15.125,11.281,0.5,0.5,0.28125,0.125,0.125,0.03125,0.03125,0.03125,0.03125,0.03125,1.125,1.125,1.125,0.78125,0.5,0.28125,0.125,0.125,0.03125,0.03125,0.03125,0.03125,0.03125,0.125,2,1.5313,1.125,0.78125,0.5,0.5,0.28125,0.125,0.125,0.03125,0.125,0.125,0.28125,0.28125,0.78125,15.125,12.5,11.281,11.281,10.125,10.125,10.125,10.125,10.125,12.5,12.5,16.531
0.28125,0.28125,0.28125,0.28125,0.28125,0.5,1.5313,2,2.5313,2.5313,6.125,0.5,0.28125,0.28125,0.28125,0.28125,0.28125,0.5,0.03125,0,0.78125,1.125,1.5313,2,2.5313,3.7813,5.2813,0.5,0.28125,0.28125,0.28125,0.28125,0.5,0.78125,0.78125,1.125,2,3.125,3.7813,4.5,1.5313,0.28125,0.28125,0.28125,0.28125,0.5,0.78125,0.78125,1.125,2,3.125,7.0313,8,0,0.28125,0.28125,0.28125,0.5,0.78125,1.125,2,3.7813,4.5,5.2813,6.125,7.0313,0.28125,0.125,0.125,0.125,0.28125,0.5,1.125,1.5313,2.5313,3.125,3.7813,5.2813,2.5313,0.28125,0.125,0.125,0.125,0.28125,0.28125,0.5,0.78125,1.125,1.5313,1.5313,2,2.5313,3.7813,15.125,18,19.531,1.125,0.78125,0.5,0.5,0.28125,0.125,0.125,0.125,0.28125,0.5,0.78125,0
0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
27,18,19,18,17,17,15,13,13,12,10,11,15,19,19,19,19,19,18,19,16,13,13,12,11,10,9,27,25,22,20,18,17,15,14,13,12,11,11,18,18,21,20,19,19,18,16,14,13,11,10,9,16,27,27,26,25,18,17,16,14,12,11,11,10,10,12,18,19,21,20,19,17,16,15,13,12,11,10,12,16,21,21,20,19,19,18,16,15,14,12,12,11,7,6,7,25,24,24,24,24,25,25,25,0,0,0,0
0.86143,0.75943,0.50613,0.55131,0.74846,0.81183,0.50182,0.75263,0.70399,1.0828,0.80119,0.96088,0.95547,0.93105,0.87643,1.0437,0.88416,0.65342,0.9109,0.99005,0.88391,1.0105,0.56418,0.72958,0.80937,0.89363,1.0836,0.75276,0.46851,0.87793,0.68754,0.82055,0.83227,0.56857,0.56071,0.72711,0.78061,0.75146,0.87401,0.97192,1.0934,0.98234,0.98765,0.59092,0.66444,0.53974,0.74432,0.81625,0.81933,0.90092,0.84131,0.88789,0.57452,0,0.53792,0.64246,0.8507,0.94269,0.91108,0.91492,0.99795,0.63455,0.74878,0.57415,0.72698,0.78621,1.1528,0.98448,0.83376,0.88224,0.69837,0.84459,1.1148,1.067,1.0307,1.0598,1.0555,0.72049,0.93156,1.1015,1.01,0.8156,0.81448,0.83761,1.0174,0.84878,0.707,0.64729,0.9404,0.87726,0.8163,0.79315,0.69511,0.7768,0.86788,0.17678,0.45963,1.0666,0.90878,0.42152,0.82614,0.78203,0.82022,1.004,0.78538,0.98247,1.1138,0
-0.0039146,0.020776,0.035333,0.034349,0.026397,0.037576,0.018486,0.038531,0.032486,0.031489,0.032835,0.027434,0.017323,0.024127,-0.0024049,0.025068,0.015299,-0.0006003,0.010305,0.020038,0.028138,0.023336,0.018016,0.024016,0.023362,0.026042,-0.0059401,0.00093746,0.029176,0.060489,0.013162,0.025305,0.031172,0.083924,0.025914,0.03029,0.0086992,0.02688,0.013756,0.0064828,0.0061601,0.018325,0.030955,0.035206,0.051187,0.019844,0.027488,0.030946,0.031166,0.016443,0.010911,-0.00063794,0,0,0.0093634,0.020638,0.040515,0.035937,0.042878,0.030794,0.036529,0.011817,0.031572,0.025214,0.060493,0.03425,0.0084986,0.020764,0.017927,0.029488,0.021239,0.012683,0.0087019,0.017841,0.020392,0.030213,0.022874,0.017008,0.01841,0.015344,-0.00042399,0.026834,0.018846,0.023627,0.026258,0.030231,0.001366,0.026038,0.020269,0.02818,0.022759,0.032633,0.01314,0.043821,0.02614,0,-0.0065322,0.019952,0.024288,0.026514,0.043576,0.038837,0.038942,0.050969,0.045514,0.046797,0.010881,0
0.050563,0.088861,0.10674,0.12943,0.11999,0.13277,0.12478,0.11399,0.12705,0.090053,0.11447,0.073953,0.072972,0.079785,0.078633,0.067596,0.070096,0.065744,0.074946,0.073701,0.098942,0.05865,0.081336,0.083264,0.067921,0.077049,0.052437,0.032567,0.11995,0.18862,0.072692,0.087818,0.098984,0.35444,0.085909,0.098319,0.071453,0.093357,0.066469,0.039395,0.049582,0.071536,0.096829,0.12908,0.18278,0.080865,0.08182,0.094634,0.11918,0.063544,0.062281,0.054585,0.03125,0,0.075826,0.077312,0.093268,0.092393,0.12736,0.10791,0.10077,0.064991,0.10519,0.069917,0.17829,0.10522,0.048441,0.069616,0.067267,0.10011,0.069945,0.064774,0.048097,0.056067,0.060572,0.080715,0.07355,0.06722,0.069276,0.060449,0.059205,0.076634,0.062743,0.068435,0.078354,0.095015,0.057663,0.077517,0.069601,0.093742,0.093686,0.11283,0.062403,0.12045,0.074838,0.03125,0.0439,0.064783,0.07008,0.066436,0.13377,0.11505,0.10893,0.14272,0.14227,0.13261,0.047568,0
