32.957,54.464,64.812,72.058,73.333,58.667,49.043,38.203,29.87,26.855,29.826,32.188,29.188,31.058,31.681,34.739,38.768,35.536,33.87,28.768,15.536,3.7681,18.275,67.246,86.145,90.681,80.362,46.29,12.217,11.13,12.826,7.2609,5.4638,9.5072,10.536,11.42,20.043,24.826,40.623,77.29,86.667,86.188,73.174,48.435,10.594,7.3913,3.7826,4.1739,13.594,52.623,75.058,85.957,89.188,77.826,39.797,17.333,16.536,11.667,10.986,8.087,7.7826,9.1449,12.217,17.174,26.768,73.522,91.42,97.87,92.739,70.623,19.971,11.145,15.217,39,53.261,62.928,58.217,50.754,39.145,31.565,30.957,29.754,25.855,29.623,34.536,35.87,40.667,42.681,40.42,39.029,32.391,27.029,19.594,6.0435,4.029,11.058,18.348,29.275,66.275,127.67,150.52,157.35,136.84,58.667,10.696,8,6.971,1.8261,25.696,47.072,58.913,66.464,66.333,47.203,35.159,26.246,20.522,17.652,15.377,17.217,17.406,19.696,19.942,17.942,18.754,20.71,23.841,27.87,36.043,49.101,65.71,66.609,53.768,41.667,30.29,12.13,10.58,22.768,71.275,139.74,159.78,158.35,126.71,70.464,40.725,32.696,28.522,20.174,16.116,15.101,19.507,23.13,27.217,29.058,38.232,51.783,69.42,68.783,56.971,45.29,23.754,36.217,51.725,62.362,62.522,52.188,39.072,33.971,27.826,25.855,31.812,39.333,40.681,40.304,39.174,55.435,57.435,54.29,48.841,37.71,18.203,5.8986,27.739,41.043,47.681,44.913,41.87,35.957,33.855,36,37.71,39.464,50.754,55.42,57.377,56.681,47.754,31.014,11.696
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18841,0.27536,0.30435,0.33333,0.36232,0.28986,0.24638,0.2029,0.15942,0.14493,0.15942,0.17391,0.15942,0.17391,0.17391,0.18841,0.2029,0.17391,0.17391,0.15942,0.10145,0.028986,0.11594,0.3913,0.4058,0.4058,0.4058,0.28986,0.072464,0.072464,0.086957,0.043478,0.028986,0.057971,0.057971,0.057971,0.11594,0.13043,0.23188,0.4058,0.3913,0.3913,0.36232,0.30435,0.057971,0.043478,0.028986,0.028986,0.086957,0.31884,0.37681,0.3913,0.4058,0.4058,0.23188,0.086957,0.086957,0.057971,0.057971,0.043478,0.043478,0.057971,0.072464,0.10145,0.15942,0.4058,0.42029,0.43478,0.43478,0.4058,0.11594,0.072464,0.10145,0.21739,0.27536,0.31884,0.28986,0.26087,0.2029,0.17391,0.17391,0.15942,0.13043,0.15942,0.18841,0.18841,0.21739,0.23188,0.2029,0.2029,0.17391,0.14493,0.11594,0.043478,0.028986,0.072464,0.10145,0.15942,0.3913,0.68116,0.68116,0.69565,0.69565,0.3913,0.057971,0.043478,0.043478,0.014493,0.14493,0.23188,0.26087,0.30435,0.33333,0.24638,0.18841,0.14493,0.11594,0.10145,0.086957,0.10145,0.10145,0.11594,0.11594,0.10145,0.10145,0.11594,0.13043,0.14493,0.18841,0.26087,0.33333,0.30435,0.26087,0.23188,0.18841,0.086957,0.072464,0.13043,0.42029,0.69565,0.71014,0.72464,0.65217,0.3913,0.21739,0.17391,0.15942,0.11594,0.10145,0.086957,0.10145,0.11594,0.14493,0.14493,0.18841,0.26087,0.31884,0.30435,0.26087,0.23188,0.14493,0.23188,0.26087,0.30435,0.31884,0.26087,0.2029,0.18841,0.15942,0.14493,0.17391,0.21739,0.23188,0.21739,0.2029,0.30435,0.28986,0.27536,0.26087,0.21739,0.11594,0.043478,0.15942,0.21739,0.24638,0.23188,0.23188,0.18841,0.17391,0.18841,0.2029,0.2029,0.26087,0.27536,0.27536,0.27536,0.23188,0.17391,0.072464
12.188,8.3478,7.6667,7.0145,6.3913,5.7971,5.7971,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.2319,5.7971,5.7971,6.3913,7.0145,7.6667,9.058,7.0145,7.0145,6.3913,5.7971,5.7971,5.7971,5.7971,7.6667,7.0145,6.3913,6.3913,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,6.3913,6.3913,7.6667,10.565,28.058,29.348,30.667,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,6.3913,26.797,26.797,28.058,28.058,28.058,28.058,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,5.2319,5.2319,5.7971,7.0145,26.797,13.928,10.565,9.058,8.3478,7.6667,7.0145,6.3913,6.3913,6.3913,6.3913,11.362,5.7971,5.7971,5.7971,5.7971,6.3913,7.0145,7.0145,7.6667,9.058,9.7971,24.362,0.36232,0.23188,0.23188,0.13043,0.13043,0.057971,0.057971,0.014493,0.014493,0.057971,29.348,30.667,30.667,32.014,13.928,10.565,9.7971,9.058,8.3478,7.6667,7.6667,7.6667,7.0145,7.0145,7.0145,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,7.0145,7.0145,7.6667,7.6667,7.6667,8.3478,9.058,10.565,11.362,13.043,16.754,6.3913,6.3913,6.3913,5.7971,5.2319,5.2319,5.7971,6.3913,7.0145,7.0145,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,7.0145,7.6667,8.3478,9.058,11.362,11.362,10.565,9.058,8.3478,7.6667,7.6667,7.0145,7.0145,3.7101,2.8406,2.087,1.4493,0.92754,0.71014,0.13043,0.014493,0.014493,0,0.014493,0.057971,25.565,10.565,8.3478,7.6667,7.6667,7.0145,7.0145,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,7.0145,7.0145,7.6667,8.3478,22.043
10.565,9.7971,9.058,8.3478,7.6667,7.6667,7.6667,7.0145,7.0145,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,7.0145,7.6667,7.6667,8.3478,9.058,29.348,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,29.348,30.667,29.348,29.348,29.348,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,6.3913,30.667,26.797,9.7971,7.6667,7.0145,6.3913,6.3913,5.7971,5.7971,5.7971,6.3913,6.3913,7.0145,7.0145,7.6667,8.3478,8.3478,9.058,6.3913,5.7971,5.7971,5.7971,6.3913,6.3913,6.3913,13.043,10.565,9.058,7.6667,7.6667,7.6667,7.0145,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,6.3913,6.3913,7.0145,7.6667,8.3478,9.058,55.71,6.3913,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,5.7971,0,11.362,9.7971,9.058,7.6667,7.0145,7.0145,6.3913,6.3913,6.3913,6.3913,5.7971,5.7971,5.7971,5.2319,5.2319,5.7971,5.7971,5.7971,5.7971,6.3913,6.3913,6.3913,7.0145,7.6667,8.3478,9.058,9.7971,12.188,26.797,0.057971,0.014493,0.014493,0.014493,0,0,0,0,0.014493,0.014493,0.057971,0.13043,7.0145,7.0145,7.0145,7.0145,7.6667,7.6667,8.3478,9.058,9.058,10.565,11.362,13.928,9.058,8.3478,7.6667,7.0145,6.3913,6.3913,6.3913,5.7971,5.7971,5.7971,5.7971,5.2319,5.7971,5.7971,5.7971,6.3913,6.3913,7.0145,7.6667,8.3478,8.3478,6.3913,6.3913,5.7971,5.7971,5.2319,5.2319,5.2319,5.2319,5.2319,5.7971,5.7971,5.7971,5.7971,6.3913,7.0145,7.6667,9.058
0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.6,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.3,0.4,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1
36,34,34,34,34,34,33,34,34,36,36,35,35,34,33,33,32,32,34,34,36,24,33,35,35,35,35,36,38,38,35,23,23,23,23,23,32,31,32,35,35,35,36,38,47,47,48,23,24,32,34,34,35,35,36,47,47,47,47,46,46,39,31,32,30,35,35,35,35,35,40,46,35,35,35,36,35,35,35,38,39,39,41,37,35,35,34,34,34,34,35,36,36,43,7,15,24,19,23,26,26,26,26,29,48,48,48,48,37,36,36,36,36,35,36,36,33,34,36,34,34,36,36,34,34,36,37,36,36,36,36,36,37,37,37,38,24,38,44,45,44,45,46,50,50,49,49,45,36,31,30,32,33,33,33,33,34,34,34,34,34,37,37,36,36,36,37,36,37,35,32,29,28,26,27,24,23,23,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35943,0.44383,0.43917,0.45723,0.60187,0.55664,0.47222,0.54847,0.54545,0.52903,0.53762,0.55289,0.48021,0.50619,0.51736,0.44996,0.37559,0.32673,0.44146,0.37161,0.13477,0.061488,0.29882,0.39239,0.37061,0.33167,0.24075,0.32631,0.23871,0.19568,0.25265,0.33709,0.010248,0.52053,0.42852,0.35873,0.5533,0.42507,0.56842,0.45877,0.33811,0.40668,0.31474,0.40513,0.45097,0.21052,0.071735,0.061488,0.32686,0.3839,0.39147,0.36836,0.37408,0.32825,0.5411,0.53129,0.68017,0.43661,0.36328,0.33709,0.33428,0.34991,0.21705,0.31316,0.3827,0.41619,0.352,0.41958,0.38773,0.39232,0.55115,0.29227,0.17107,0.33877,0.30688,0.46844,0.50948,0.55384,0.61231,0.6207,0.66758,0.64402,0.52878,0.61401,0.56147,0.50339,0.5626,0.53006,0.40973,0.5076,0.47185,0.4799,0.33829,0.10451,0.040992,0.37494,0.37171,0.51453,0.46231,0.43895,0.33809,0.32808,0.2784,0.45453,0.4658,0.39238,0.32418,0,0.32651,0.53908,0.41822,0.44046,0.43353,0.58778,0.50352,0.51355,0.44522,0.46467,0.47358,0.48072,0.46564,0.52913,0.55034,0.53318,0.46327,0.4646,0.52987,0.53973,0.53136,0.57499,0.48601,0.42969,0.37427,0.28556,0.221,0.10481,0.19765,0.43127,0.50548,0.40365,0.30681,0.35864,0.51102,0.54181,0.54798,0.53831,0.42975,0.22823,0.38928,0.51686,0.48181,0.44944,0.57016,0.43816,0.59188,0.62126,0.39014,0.43197,0.42938,0.47104,0.2084,0.26677,0.32011,0.44349,0.62401,0.53559,0.49137,0.51527,0.46329,0.47506,0.49575,0.49906,0.45757,0.47747,0.38919,0.47888,0.38552,0.46793,0.48526,0.41196,0.35152,0.083674,0.38025,0.4198,0.57503,0.39178,0.55707,0.44935,0.39416,0.48536,0.57159,0.50665,0.58542,0.5247,0.52248,0.52136,0.47937,0.44897,0.13734
0.0084451,0.012025,0.01187,0.010592,0.0033187,0.0072963,0.0057818,0.0036672,0.0019734,0.0034356,-0.00052163,-0.0013465,-0.0032767,-0.0038702,-0.0013415,0.00084597,0.011065,0.0082921,0.0070189,0.0046225,-0.00093636,0,-0.0044838,-0.0098827,0.01589,0.025637,0.0040142,-0.011511,-0.0039474,-0.00019315,-0.0049823,0.0044434,0,-0.00011197,-0.0011688,-0.0029862,-0.0052927,-0.0024379,-0.0051157,-0.0032972,0.01874,0.027044,0.013902,-0.013647,-9.6578e-05,0.0018242,0,0,0.0010505,-0.0091655,0.01076,0.024126,0.025163,-0.0013767,-0.0083374,0.0027892,0.0013844,0.00024995,0,-0.0044434,-0.0022913,-0.0024101,0.008645,0.0020262,-5.5864e-05,-0.0053022,0.027649,0.037139,0.029954,-0.018463,-0.0016547,-0.0011454,-0.0087755,-0.0017749,-0.00090442,0.0018511,0.0039535,0.0021344,0.0011514,-0.004876,-0.0051451,-0.00028496,-0.0012168,-0.0032699,-0.006846,-2.6381e-06,-0.00014628,0.00066682,0.0071125,0.01018,0.010045,0.0044662,-0.0033602,0.0068164,0,-0.0083015,-0.0037464,0.0011268,-0.0027578,0.005012,0.016698,0.039231,-0.0012326,-0.020311,-0.0038202,-0.0094826,-0.0096749,0,0.0004166,0.0063508,0.022578,0.016999,0.0057884,0.0044135,0.00056023,0.0026613,-0.0003518,-0.0073164,-0.0078882,-0.0067797,-0.0025972,-0.00086966,-0.0013188,-0.0002455,0.001458,0.0020725,0.0066094,0.0050439,0.002006,0.0026714,0.002436,0.021663,0.011353,0.0039243,0.015406,0.0039288,0.0029415,-0.0036723,-0.010396,0.0018188,0.035402,0.020937,0.0053481,-0.0045803,-0.00075081,0.0046626,0.004717,-0.01761,-0.01095,-0.0011024,-0.0014195,-0.0044784,0.0020119,0.0083341,0.0048839,0.0056421,0.0037106,0.023402,0.015678,0.013393,0.0095814,-0.0010224,0.0034847,0.0040655,0.0045144,0.0031007,-0.0012096,-0.0038156,-0.00099945,-0.0019233,-0.0071921,-0.0018528,-0.0036937,0.0025565,0.00016297,-0.0010211,0.006436,0.0060921,0.0029341,0.0049127,-0.0014566,0.010248,-0.00028327,0.007419,0.0083834,0.0048236,0.0015925,0.0043811,0.0068036,-0.0040323,-0.00079056,0.00081139,0.0013208,0.0048842,0.011947,0.0059399,0.0056988,0.0011078,0.0081846
0.030476,0.043618,0.036792,0.039986,0.021735,0.029007,0.033651,0.023423,0.019972,0.022731,0.024834,0.028656,0.031497,0.028275,0.02773,0.02744,0.031112,0.02515,0.027942,0.02476,0.025112,0.014493,0.035665,0.032518,0.06305,0.09444,0.037474,0.034409,0.035232,0.026506,0.023591,0.021739,0.014493,0.01488,0.016062,0.019096,0.020706,0.025254,0.023704,0.031471,0.068139,0.089331,0.055958,0.048338,0.015329,0.021739,0.014493,0.014493,0.019086,0.031741,0.040242,0.082721,0.080029,0.047838,0.029646,0.028358,0.023191,0.019715,0.024882,0.021739,0.021739,0.02716,0.024279,0.025924,0.022814,0.024633,0.11983,0.1302,0.11441,0.059984,0.023688,0.026044,0.03491,0.031526,0.03003,0.033126,0.025637,0.029573,0.023674,0.025019,0.022332,0.023231,0.024346,0.025171,0.028207,0.026795,0.026358,0.022647,0.033088,0.030561,0.029991,0.032506,0.021088,0.021739,0.014493,0.022537,0.034668,0.025767,0.026091,0.031423,0.065347,0.16978,0.068291,0.051948,0.019533,0.021739,0.021739,0,0.027156,0.027303,0.067905,0.051262,0.033911,0.024926,0.024658,0.024604,0.031635,0.0354,0.033979,0.027365,0.024021,0.021301,0.021382,0.023478,0.027947,0.029282,0.021119,0.026433,0.030861,0.022457,0.029218,0.058714,0.041484,0.040043,0.040716,0.024723,0.020798,0.025576,0.034892,0.031568,0.16508,0.082062,0.029023,0.025701,0.027228,0.029936,0.029975,0.041456,0.030743,0.022774,0.031984,0.028003,0.027399,0.0298,0.025863,0.024484,0.029051,0.070485,0.044323,0.0374,0.031508,0.030598,0.033869,0.037257,0.021617,0.029667,0.02252,0.023151,0.025032,0.021045,0.028254,0.021859,0.031761,0.028668,0.029372,0.020786,0.033173,0.026912,0.025539,0.024319,0.024524,0.021739,0.025473,0.033322,0.02667,0.034797,0.023096,0.024442,0.034679,0.027871,0.030357,0.03118,0.024827,0.027942,0.039734,0.02721,0.027961,0.024376,0.030298
