15.909,23.114,27.386,34.818,44.523,83.659,116.39,120.2,126.41,132.2,135.2,71.432,33.705,19,16.409,15.795,10.818,17.068,18.5,30.182,35.045,52.932,109.2,112.43,95.977,89.818,89.023,46.795,20.614,16.955,15.523,5.5,8.1364,10.273,11.545,17.773,24.023,25.682,28.409,106.02,109.59,92.295,88.432,79.432,14.705,10.568,5.8182,5.9091,85.795,101.66,105.16,116.84,126.25,98.477,21.136,21.5,19.409,9.7273,12.455,15.045,16.318,17,31.182,27.159,44.182,114.61,109.66,105.5,113.98,100.2,31.455,6.1364,9.8182,30.523,36.5,84.159,125.25,120.02,118.2,118.68,87.591,23.909,18.727,16.364,6.9773,11.864,14.318,12.75,32.182,41.023,46.727,58.659,107.75,122.39,123.18,112.75,101.77,43.045,15.159,8.6591,24.227,59.659,72.773,82.955,90.795,76.523,56.977,52.318,41.227,42.205,46.386,35.523,34.295,33.886,38.523,54.591,57.205,56.182,51.5,40.75,42.318,30.114,10.977,14.75,36.432,44.5,47.636,55.614,56.455,65.727,83.136,84.432,71.477,53.295,29.886,10.886
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.090909,0.13636,0.18182,0.20455,0.27273,0.5,0.61364,0.63636,0.63636,0.68182,0.68182,0.40909,0.18182,0.11364,0.11364,0.090909,0.068182,0.090909,0.11364,0.18182,0.20455,0.31818,0.65909,0.65909,0.59091,0.56818,0.52273,0.31818,0.11364,0.11364,0.11364,0.045455,0.045455,0.068182,0.068182,0.11364,0.15909,0.18182,0.18182,0.61364,0.63636,0.54545,0.54545,0.5,0.090909,0.068182,0.045455,0.045455,0.52273,0.59091,0.63636,0.63636,0.65909,0.59091,0.11364,0.11364,0.11364,0.068182,0.090909,0.090909,0.090909,0.090909,0.18182,0.18182,0.31818,0.65909,0.63636,0.65909,0.65909,0.63636,0.22727,0.045455,0.068182,0.18182,0.20455,0.52273,0.65909,0.65909,0.65909,0.65909,0.56818,0.15909,0.11364,0.11364,0.045455,0.068182,0.090909,0.090909,0.25,0.25,0.27273,0.29545,0.59091,0.63636,0.63636,0.59091,0.61364,0.29545,0.090909,0.068182,0.18182,0.34091,0.40909,0.45455,0.52273,0.47727,0.36364,0.34091,0.22727,0.25,0.29545,0.22727,0.22727,0.22727,0.25,0.34091,0.31818,0.31818,0.31818,0.25,0.27273,0.20455,0.090909,0.090909,0.22727,0.27273,0.29545,0.34091,0.34091,0.38636,0.47727,0.45455,0.40909,0.34091,0.20455,0.090909
16.568,0.56818,0.36364,0.36364,0.20455,0.20455,0.20455,0.090909,0.090909,0,0,0,0.56818,0.56818,0.36364,0.090909,0.090909,0.022727,0.022727,0.022727,0.022727,0.022727,0.022727,0.022727,0.20455,0.36364,0.81818,0.56818,0.56818,0.36364,0.36364,0.20455,0.20455,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.36364,0.56818,1.1136,14.205,15.364,16.568,3.8409,0.36364,0.090909,0.090909,0.090909,0.090909,0.090909,16.568,16.568,15.364,16.568,15.364,14.205,14.205,14.205,0.090909,0.090909,0.20455,0.090909,0.090909,0.090909,0.022727,0.022727,0.022727,15.364,16.568,0.36364,0.36364,0.20455,0.090909,0.090909,0.022727,0.022727,0.022727,0.56818,0.56818,0.56818,0.36364,0.20455,0.090909,0.090909,0.022727,0.022727,0.022727,0.022727,0.022727,0.090909,0.090909,0.090909,0.090909,1.4545,15.364,15.364,2.2727,1.4545,1.4545,1.1136,0.56818,0.36364,0.36364,0.20455,0.20455,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.20455,0.36364,0.56818,0.81818,36.364,10.023,9.0909,9.0909,9.0909,9.0909,9.0909,9.0909,9.0909,10.023,12.023,15.364,20.455
3.8409,3.8409,3.8409,3.8409,3.8409,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,32.818,34.568,34.568,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,5.1136,5.1136,4.4545,4.4545,5.1136,5.1136,4.4545,34.568,34.568,34.568,34.568,5.1136,4.4545,4.4545,5.1136,5.1136,4.4545,4.4545,4.4545,4.4545,5.1136,5.1136,5.1136,19.114,6.5682,5.8182,4.4545,4.4545,3.8409,3.8409,3.2727,3.2727,3.8409,4.4545,4.4545,5.1136,5.1136,5.1136,5.1136,6.5682,4.4545,3.8409,3.8409,3.8409,4.4545,3.8409,3.8409,5.8182,4.4545,3.8409,3.2727,3.2727,3.8409,3.8409,4.4545,4.4545,4.4545,4.4545,4.4545,5.1136,32.818,32.818,32.818,32.818,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,5.8182,4.4545,4.4545,4.4545,5.1136,14.205,10.023,7.3636,6.5682,5.8182,5.1136,5.1136,4.4545,4.4545,4.4545,3.8409,3.8409,3.8409,4.4545,4.4545,4.4545,5.1136,5.1136,5.8182,6.5682,6.5682,8.2045,26.273,0,0,0,0,0.022727,0.022727,0.090909,0.20455,0.36364,0.56818,0.81818,1.8409,2.2727
0.1,0.2,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0,0,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.3,0.1,0.1,0.2,0.2,0.4,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.3,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
30,25,20,21,19,18,17,17,17,16,16,12,18,16,15,5,4,4,9,13,13,13,16,16,17,17,18,18,19,19,20,5,5,4,4,9,15,14,11,16,17,18,18,19,28,28,29,15,16,16,17,17,17,16,30,30,29,29,29,28,28,28,18,15,19,17,17,17,16,17,19,28,29,20,22,18,17,17,16,16,17,19,20,19,6,5,5,5,12,14,13,13,16,17,17,16,17,20,29,28,15,16,18,18,17,17,18,18,20,16,18,20,20,18,17,15,13,13,13,13,14,14,9,43,32,31,31,0,0,0,0,0,0,0,0,0
0.44575,0.81169,0.41694,0.4718,0.78748,0.64211,0.52614,0.68519,0.61166,0.46933,0.36207,1.0334,0.72696,0.54673,0.81337,0.37774,0.68043,0.72736,0.69223,0.55776,0.72023,0.75476,0.6863,0.67367,0.67979,0.80679,0.78805,0.60902,0.4042,0.4521,0.28595,0.032141,0.12856,0.51241,0.40677,0.79393,0.49914,0.45887,0.65496,0.64466,0.66103,0.84199,0.68789,0.78696,0.48793,0.59091,0.35355,0.064282,0.78315,0.65623,0.69726,0.68323,0.71097,0.68393,0.66358,0.73722,0.77179,0.4553,0.38881,0.20115,0.32275,0.52585,0.57432,0.71838,0.54025,0.62272,0.60865,0.55388,0.57569,0.61048,0.49518,0.25713,0.37962,0.74526,0.84482,0.83441,0.45282,0.66384,0.59223,0.52216,0.46994,0.50509,0.50575,0.54664,0.2732,0.52075,0.8077,0.25129,0.51717,0.56035,0.78169,0.5538,0.81818,0.87755,0.81646,0.73336,0.75253,0.52727,0.65064,0.62984,0.31859,0.80486,0.57822,0.64416,0.67174,0.69771,0.68357,0.64236,0.53891,0.84616,0.65706,0.66684,0.5761,0.62741,0.55339,0.6837,0.62051,0.78733,0.8387,0.65807,0.75874,0.52725,0.15344,0.67148,0.4933,0.4906,0.66638,0.60527,0.57527,0.65899,0.69408,0.63824,0.5257,0.72395,0.52623,0.16533
0.019535,0.014804,-0.00014604,0.0064544,0.0090633,0.00089967,0.022673,0.025869,0.010828,0.00027327,0.012094,-0.001237,0.00038081,-0.033174,-0.015274,-0.022273,-0.015088,-0.0086686,0.0098795,0.00088622,0.017923,0.00083769,0.0027002,-0.0017462,-0.020209,-0.012564,-0.00092914,-0.011777,-0.0056728,0.003424,-0.013594,0,0,-0.0030696,-0.0095164,0.00058293,0.0052628,-0.0011073,-0.0017965,-0.0045981,0.0070643,-0.0099541,-0.01383,-0.0045709,0.020009,-0.015964,0,0,-0.010729,0.0070642,-0.011249,-0.0032579,0.010895,9.5093e-05,-0.013598,0.0083494,0.010203,0.013236,-0.0099065,0.0017034,-0.0021993,-0.016208,-0.0056088,-0.0093382,-0.015774,-0.0088638,0.0012601,-0.017741,0.01265,-0.010578,-0.011709,0,-0.0072571,-0.0059993,0.0063822,-0.009484,0.0077948,0.018764,0.0029358,0.0047225,0.011293,0.0095877,-0.0015562,-0.0014135,0,-0.0086773,-0.0051545,-0.0017595,-0.038166,-0.012626,0.0018101,-0.0023547,-0.0021414,0.0079865,0.0082309,0.0028448,-0.0062691,-0.0088981,0.0032275,-0.016071,-0.0038663,0.0040236,0.0055028,0.0020596,0.0061571,-0.0053381,-0.0066174,0.0042299,0.0058787,0.008464,-0.0017905,-0.009985,-0.0075877,-0.0073258,0.0056779,-0.0081728,-0.00023683,0.010583,-0.00011182,-0.00098092,-0.010733,-0.017854,0.010073,-0.0013489,0.00070058,0.0044614,0.0012378,0.0051756,0.0025508,0.0061818,-0.0093134,0.0073926,0.013124,0.0006026,-0.011895,-0.0088202
0.046831,0.038892,0.065677,0.034411,0.038576,0.083507,0.070688,0.0841,0.060532,0.04113,0.063556,0.034312,0.040025,0.072644,0.049858,0.049499,0.034091,0.033891,0.052261,0.030496,0.056286,0.036468,0.045251,0.054956,0.085715,0.051834,0.044016,0.047284,0.03495,0.040173,0.040298,0.022727,0.022727,0.034091,0.034091,0.0335,0.03967,0.043643,0.042258,0.057533,0.048642,0.048313,0.057746,0.040118,0.047043,0.034091,0.022727,0.022727,0.055154,0.052748,0.051107,0.039419,0.060463,0.045587,0.045273,0.032474,0.041992,0.034091,0.036115,0.026446,0.026901,0.042847,0.036011,0.050447,0.06465,0.065495,0.064842,0.083713,0.067882,0.049208,0.040512,0.022727,0.034091,0.045378,0.041952,0.04994,0.067053,0.067483,0.055821,0.043465,0.052252,0.042587,0.03472,0.053585,0.022727,0.034091,0.031927,0.044993,0.10636,0.055915,0.039531,0.040802,0.048827,0.044896,0.041207,0.043729,0.047628,0.055805,0.029653,0.034091,0.065583,0.053209,0.056166,0.05013,0.060789,0.038056,0.04044,0.040081,0.042658,0.035099,0.04667,0.045459,0.048868,0.039152,0.035275,0.049977,0.031656,0.046245,0.032551,0.054164,0.053934,0.042714,0.037545,0.025052,0.050301,0.038134,0.046232,0.042828,0.045614,0.048525,0.048686,0.056388,0.059311,0.037928,0.052283,0.035826
