15.863,33.961,54.02,70.647,81.804,86.569,87.098,74.686,53.882,45.392,40.157,36.294,33.647,35.471,34.647,32.51,35.686,38.902,39.667,40.039,37.196,30.608,14.412,4.3529,33.275,53.745,70.294,78.961,80.529,76.706,52.098,44.49,35.157,31.373,25.412,24.157,23.098,18.451,21.294,21.706,23.961,26.451,29.843,33.451,35.275,53.118,75.961,77.843,71.431,62.176,44.333,24.157,22.118,39.51,89.333,109.35,117.82,110.78,91.569,31.902,18.961,13.373,8.0392,8.9608,11.412,12.451,13.373,24.196,31.765,39.745,62.667,96.843,106.51,100.78,86.529,57.157,10.745,2.3333,24.02,42.725,62,73.98,79.039,66.078,55.255,44.02,32.706,28.294,24.922,24.216,23.588,23.706,26.039,23.804,26.843,35.882,49.51,107.76,169.88,198.12,199.49,171.69,115.1,14.275,7.5098,7.3137,11.235,66.412,95.667,110.9,113.2,99.098,66.294,22.294,17.098,16,12.941,12.373,9.2745,11.098,8.8235,18.608,28.451,77.745,99.078,112,108.27,91.824,57.275,8.3137,4.4314,2.4118,10.451,26.49,51.745,100.33,121.41,125.2,108.53,81.392,13.882,7.7843,8,20.02,78.412,105.41,118.33,113.04,100.1,54.667,36.431,34.824,32.569,31.745,29.882,21.98,7.3529,15.647,41.333,60.745,75.765,85.784,85.51,63.765,57.471,48,44.706,41.471,35.235,33.725,35.784,38.824,44.412,49.157,54.333,50.549,48.843,41.941,33,4.6078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11765,0.21569,0.31373,0.37255,0.41176,0.43137,0.47059,0.45098,0.31373,0.27451,0.23529,0.21569,0.19608,0.21569,0.21569,0.19608,0.21569,0.23529,0.23529,0.23529,0.21569,0.19608,0.11765,0.039216,0.23529,0.31373,0.37255,0.41176,0.43137,0.47059,0.31373,0.27451,0.21569,0.19608,0.15686,0.15686,0.15686,0.11765,0.13725,0.13725,0.15686,0.17647,0.19608,0.21569,0.21569,0.33333,0.45098,0.41176,0.37255,0.33333,0.2549,0.17647,0.15686,0.2549,0.54902,0.54902,0.56863,0.56863,0.56863,0.21569,0.13725,0.098039,0.058824,0.058824,0.078431,0.078431,0.078431,0.15686,0.19608,0.23529,0.39216,0.54902,0.52941,0.5098,0.4902,0.41176,0.078431,0.019608,0.17647,0.2549,0.33333,0.39216,0.45098,0.39216,0.33333,0.27451,0.19608,0.17647,0.15686,0.15686,0.15686,0.15686,0.17647,0.15686,0.17647,0.23529,0.31373,0.72549,0.96078,0.96078,0.98039,0.96078,0.84314,0.098039,0.058824,0.058824,0.078431,0.47059,0.52941,0.54902,0.56863,0.56863,0.47059,0.13725,0.098039,0.098039,0.078431,0.078431,0.058824,0.078431,0.058824,0.13725,0.19608,0.54902,0.54902,0.54902,0.54902,0.54902,0.45098,0.058824,0.039216,0.019608,0.078431,0.19608,0.35294,0.60784,0.64706,0.64706,0.62745,0.58824,0.098039,0.058824,0.058824,0.13725,0.5098,0.54902,0.58824,0.58824,0.62745,0.35294,0.21569,0.21569,0.19608,0.19608,0.19608,0.15686,0.058824,0.13725,0.27451,0.33333,0.39216,0.45098,0.4902,0.37255,0.35294,0.29412,0.27451,0.2549,0.21569,0.21569,0.23529,0.2549,0.29412,0.29412,0.31373,0.27451,0.27451,0.2549,0.23529,0.039216
22.667,18.843,15.373,14.294,13.255,12.255,11.294,11.294,10.373,9.4902,9.4902,8.6471,8.6471,7.8431,7.8431,7.8431,7.8431,7.8431,8.6471,8.6471,9.4902,9.4902,11.294,21.353,17.647,14.294,13.255,12.255,12.255,11.294,10.373,9.4902,8.6471,8.6471,8.6471,8.6471,8.6471,8.6471,8.6471,8.6471,8.6471,9.4902,9.4902,10.373,10.373,10.373,11.294,12.255,13.255,14.294,16.49,18.843,11.294,10.373,9.4902,9.4902,8.6471,8.6471,8.6471,8.6471,11.294,11.294,10.373,10.373,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,10.373,11.294,12.255,16.49,41.49,45.176,21.353,18.843,16.49,14.294,12.255,12.255,11.294,10.373,10.373,10.373,9.4902,9.4902,9.4902,9.4902,8.6471,8.6471,8.6471,0.078431,0.078431,0.019608,0.019608,0.019608,0,0.019608,0.078431,37.961,39.706,9.4902,9.4902,8.6471,8.6471,8.6471,8.6471,8.6471,9.4902,36.255,39.706,39.706,39.706,39.706,39.706,37.961,37.961,9.4902,9.4902,9.4902,9.4902,9.4902,8.6471,8.6471,9.4902,39.706,39.706,45.176,12.255,1.2549,0.70588,0.70588,0.70588,0.70588,0.70588,0.70588,1.2549,43.314,11.294,10.373,9.4902,8.6471,7.8431,7.8431,7.0784,7.8431,10.373,10.373,10.373,10.373,9.4902,9.4902,10.373,21.353,17.647,16.49,14.294,12.255,11.294,11.294,10.373,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,9.4902,10.373,10.373,12.255,12.255,16.49
2.3725,1.5882,0.96078,0.4902,0.31373,0.31373,0.17647,0.17647,0.078431,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.078431,0.078431,0.078431,0.17647,0.17647,0.31373,0.4902,0.70588,4.4118,1.5882,1.2549,0.70588,0.4902,0.31373,0.17647,0.17647,0.078431,0.078431,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.078431,0.17647,0.31373,0.31373,0.4902,0.70588,0.96078,1.5882,2.3725,0.019608,0,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,12.255,12.255,12.255,12.255,12.255,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0,1.5882,0.96078,0.4902,0.31373,0.17647,0.078431,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.078431,0.078431,0.17647,0.17647,0.078431,0.019608,0.019608,0.019608,0.019608,0.078431,0.078431,0.17647,13.255,12.255,0.70588,0.17647,0.078431,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.078431,0.078431,0.17647,0.17647,0.31373,0.31373,0.31373,0.019608,0.019608,0.019608,0.078431,0.078431,0.078431,0.17647,0.31373,0,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,0.019608,11.294,0.4902,0.17647,0.078431,0.019608,0.019608,0,0,0,0,0.019608,0.019608,0.078431,0.17647,12.255,2.3725,0.96078,0.4902,0.31373,0.17647,0.078431,0.078431,0.019608,0.019608,0,0,0,0,0,0,0,0.019608,0.019608,0.078431,0.17647,0.17647,0.31373,0.96078
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.5,0.1,0.1,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
38,37,37,37,37,37,37,37,38,39,39,38,38,36,36,35,34,34,34,34,34,33,35,35,37,36,36,36,37,37,36,36,35,36,36,36,36,36,34,34,36,38,37,36,35,35,36,36,36,36,36,36,38,37,37,37,36,36,36,34,39,40,25,25,25,25,25,34,35,34,35,37,37,38,38,40,49,49,38,38,38,38,37,38,39,39,40,40,39,39,39,39,37,36,34,23,24,23,26,26,26,26,28,47,47,24,25,34,35,36,36,36,36,47,48,48,48,48,47,47,46,36,35,37,37,37,36,36,37,47,47,49,43,32,30,33,32,32,33,33,41,49,26,29,36,36,36,36,36,35,38,38,37,37,34,31,25,37,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27741,0.45424,0.55769,0.56585,0.61418,0.47448,0.47419,0.69273,0.56178,0.66603,0.59045,0.59072,0.48938,0.58688,0.67162,0.63891,0.59106,0.59728,0.65249,0.63931,0.52043,0.43477,0.16109,0.055459,0.29848,0.44728,0.58547,0.54144,0.47552,0.61798,0.64523,0.65753,0.59519,0.65601,0.44132,0.4348,0.47254,0.2497,0.41755,0.36795,0.40099,0.49927,0.49188,0.53111,0.54701,0.61581,0.53707,0.51005,0.66139,0.71673,0.47164,0.20269,0.3153,0.57596,0.54899,0.39212,0.52721,0.34726,0.38149,0.34193,0.44633,0.20499,0.32476,0.3364,0.56023,0.52109,0.44842,0.62392,0.56851,0.6476,0.75659,0.51545,0.5679,0.54395,0.44649,0.38251,0.31085,0,0.23189,0.51247,0.63487,0.49245,0.59465,0.66595,0.73786,0.74528,0.67405,0.69883,0.67122,0.6312,0.63007,0.61565,0.54947,0.49524,0.61166,0.6122,0.66224,0.70303,0.46022,0.30847,0.42625,0.35053,0.39794,0.41423,0.10062,0.28028,0.48039,0.33963,0.45323,0.58245,0.52884,0.51144,0.61552,0.81002,0.61766,0.57692,0.44512,0.45491,0.20782,0.43448,0.28279,0.354,0.48423,0.53035,0.32882,0.3792,0.40731,0.32244,0.38894,0.06886,0,0,0.39358,0.40612,0.47576,0.41886,0.5093,0.50197,0.36617,0.35251,0.47275,0.25212,0.15314,0.5043,0.33694,0.42108,0.49277,0.33911,0.59839,0.69996,0.61859,0.64374,0.59376,0.5371,0.59425,0.53395,0.13725,0.1062,0.44412,0.59082,0.53915,0.5225,0.67569,0.56222,0.65418,0.69214,0.68646,0.70408,0.63058,0.63659,0.6692,0.62234,0.5827,0.4245,0.69425,0.61492,0.67947,0.49679,0.38624,0.041595
0.0061231,0.005407,0.01485,0.020275,0.029544,0.028547,0.010564,0.0033604,0.0066968,0.0078354,0.0059618,0.0048263,0.011387,0.0091532,0.0062173,0.0068978,0.0065645,0.0087707,0.0086906,0.0049343,0.0063802,0.012766,0.008366,0,-0.0034287,0.018307,0.02571,0.029343,0.026843,0.0028788,0.0034138,0.0054383,-0.00015485,-0.0020137,0.00026947,-0.00091454,0.0078713,-0.0014654,0.013486,0.0068515,-8.5344e-05,-0.00014361,0.0045136,0.010216,0.00092228,0.0014585,0.0024978,0.025237,0.023853,0.01913,0.013478,-0.0077989,0.016533,0.0035877,-0.010657,0.019289,0.046823,0.036955,-0.012725,-0.012363,-0.0077432,-0.012715,-0.003588,0.0054638,0.0033548,-0.0067546,-0.007004,-0.0074592,-0.0043619,0.00046207,-0.0059804,0.0033542,0.038563,0.035366,0.021014,-0.03478,0.0018411,0,0.004385,0.016366,0.015368,0.026226,0.00045053,0.0028743,5.1359e-05,-0.0010721,-0.0059355,-0.0063979,-0.0073941,-0.0093304,-0.011871,-0.010886,-0.0041328,0.0055144,-0.0082854,-0.020578,-0.0065515,-0.01239,-0.0052458,0.053553,0.058003,0.021033,-0.03101,0.0073563,0.0087276,-0.0079432,0.00069262,-0.030031,0.036529,0.036731,0.040633,0.0070074,-0.026717,0.00013603,0.0095453,0.0083852,0,0.0081565,-0.0055244,-0.00079079,-0.0092222,-0.0011469,-0.00027512,-0.017474,0.011852,0.053516,0.050691,0.013839,-0.033395,-0.0033882,0,0,0.0031966,-0.0080534,-0.0034657,-0.0080229,0.031103,0.034144,0.020924,-0.021796,0.0030413,-0.012371,-0.01361,0.0023101,-0.027033,0.033673,0.039674,0.01213,-0.0074265,-0.004155,0.0035928,0.0019139,0.0021796,0.0011448,-0.0023974,-0.0060812,-0.012602,-0.012931,0.015203,0.014284,0.025082,0.020677,0.0067252,0.0087642,-0.0066356,-0.0024509,-0.0032601,-0.0052374,-0.0083709,-0.011586,-0.013363,-0.013985,-0.0068595,0.0092899,0.015744,0.007372,0.0068499,0.0050964,-0.00039159,0
0.040782,0.035838,0.044196,0.057104,0.087896,0.097454,0.06024,0.031948,0.030705,0.035815,0.032225,0.033202,0.041108,0.032956,0.029519,0.031769,0.031979,0.034567,0.040574,0.0336,0.028352,0.045802,0.034382,0.019608,0.038573,0.068499,0.07186,0.088896,0.092395,0.032625,0.033371,0.032539,0.042317,0.032642,0.0271,0.025703,0.031497,0.02791,0.053277,0.041051,0.022805,0.035908,0.035902,0.03825,0.029284,0.034481,0.037031,0.079328,0.064486,0.049535,0.045354,0.039145,0.059088,0.033542,0.039057,0.082939,0.16183,0.13559,0.039972,0.043352,0.035624,0.036616,0.029412,0.029412,0.024044,0.029773,0.02865,0.034053,0.03607,0.03525,0.033073,0.059276,0.11608,0.10323,0.072512,0.10013,0.022142,0,0.036207,0.049214,0.046963,0.081904,0.038587,0.036218,0.0353,0.03098,0.032791,0.035989,0.038846,0.040502,0.046792,0.046259,0.034607,0.030024,0.052601,0.066685,0.038994,0.043016,0.043247,0.24988,0.24575,0.11794,0.11315,0.026093,0.029412,0.029412,0.039199,0.10799,0.10983,0.11305,0.12846,0.077387,0.069298,0.027031,0.042357,0.039984,0.020856,0.031386,0.029412,0.021125,0.029412,0.026702,0.040864,0.049827,0.083282,0.20672,0.19819,0.11554,0.091688,0.029412,0,0,0.03121,0.033532,0.037086,0.037302,0.096385,0.10234,0.085941,0.08398,0.030854,0.029412,0.029412,0.033691,0.083622,0.11961,0.12955,0.067794,0.041753,0.035805,0.038381,0.033228,0.035965,0.031262,0.03947,0.027808,0.029412,0.037309,0.04272,0.04383,0.066456,0.068684,0.036881,0.050357,0.039303,0.032674,0.036601,0.035467,0.033807,0.036354,0.044499,0.051755,0.04783,0.063077,0.044961,0.034384,0.043047,0.03867,0.041425,0.019608
