21.273,21.727,88.515,145.33,149.18,161.3,154.76,76.152,51.545,41.091,49.273,51.333,57.152,49.303,28.636,13.455,46.424,80.333,103.97,111.91,99.515,73.121,60.636,48.182,47.97,40.879,33.091,31.03,27.394,25.97,25.303,25.182,25.697,32.03,41.667,36.788,62.606,96.879,126.39,113.09,94.879,75.879,63.121,26.182,15.091,21.606,27.606,136.91,170.06,175.09,181.73,173.36,73.606,39.333,35.97,29.576,28.394,21.152,21.091,30.091,38.273,40.121,67.424,160.33,176.64,185,194.09,181.76,75.364,28.667,12.788,21.152,30.818,68.97,171.24,189.7,185.24,204.55,188.15,83.909,63.788,69.061,63.061,65.939,69.394,63.455,52.848,22.939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12121,0.12121,0.51515,0.81818,0.84848,0.90909,0.87879,0.48485,0.30303,0.24242,0.27273,0.27273,0.30303,0.27273,0.18182,0.090909,0.30303,0.45455,0.54545,0.60606,0.57576,0.42424,0.33333,0.27273,0.27273,0.21212,0.18182,0.18182,0.15152,0.15152,0.15152,0.15152,0.15152,0.18182,0.24242,0.21212,0.36364,0.54545,0.69697,0.60606,0.51515,0.42424,0.33333,0.18182,0.090909,0.12121,0.15152,0.75758,0.81818,0.87879,0.90909,0.90909,0.42424,0.21212,0.18182,0.15152,0.15152,0.12121,0.12121,0.18182,0.21212,0.21212,0.36364,0.81818,0.84848,0.90909,0.93939,0.90909,0.45455,0.15152,0.090909,0.12121,0.15152,0.42424,0.81818,0.90909,0.90909,0.9697,0.9697,0.48485,0.33333,0.36364,0.30303,0.33333,0.36364,0.33333,0.30303,0.15152
0.75758,0.75758,0.48485,0.48485,0.27273,0.030303,0.030303,0.030303,1.0909,1.0909,0.75758,0.75758,0.48485,0.48485,0.75758,1.0909,4.3636,3.0303,1.9394,1.4848,1.4848,1.0909,0.75758,0.75758,0.48485,0.48485,0.48485,0.48485,0.27273,0.27273,0.27273,0.27273,0.48485,0.48485,0.48485,0.75758,0.75758,0.75758,1.0909,1.4848,1.9394,3.0303,4.3636,5.9394,0.27273,0.27273,0.27273,0.27273,0.27273,0.12121,0.12121,0.12121,0.12121,20.485,20.485,22.091,22.091,22.091,20.485,0.27273,0.12121,0.27273,0.27273,0.27273,0.27273,0.12121,0.12121,0.12121,0.12121,20.485,20.485,0.48485,0.27273,0.12121,0.12121,0.030303,0.030303,0,0,0.030303,0.48485,0.48485,0.48485,0.48485,0.27273,0.27273,0.27273,0.48485
17.455,17.455,0.48485,0.12121,0.12121,0.030303,0.030303,0.030303,0,0.030303,0.030303,0.030303,0.030303,0.12121,0.27273,17.455,3.6667,1.9394,1.4848,1.0909,1.0909,0.48485,0.48485,0.27273,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0.12121,0.27273,0.27273,0.48485,0.48485,1.0909,1.9394,2.4545,3.0303,5.1212,22.091,20.485,18.939,0.75758,0.27273,0.12121,0.030303,0.030303,0.030303,0,0.030303,0.030303,0.030303,0.12121,0.27273,0.27273,0.48485,0.75758,1.0909,0.27273,0.12121,0.030303,0,0.030303,0.12121,0.12121,0.48485,18.939,18.939,0.48485,0.48485,0.12121,0.12121,0.030303,0.030303,0.030303,0.030303,0,0.030303,0.030303,0.030303,0.030303,0.27273,0.75758
0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
8,8,19,18,18,17,16,17,23,22,20,20,19,17,12,8,18,18,18,18,18,18,17,17,19,19,18,18,15,15,15,15,20,18,18,19,18,18,18,18,17,18,18,18,5,6,6,16,17,17,18,18,18,30,30,30,30,30,29,21,15,15,16,17,18,18,18,18,18,29,28,7,6,15,16,17,17,17,17,17,19,0,0,0,0,0,0,0
0.95491,0.24036,0.40603,0.67106,0.80196,0.80908,0.47579,0.55837,0.81568,0.52411,0.86669,0.66266,0.71912,0.51085,0.78455,0.49885,0.64327,0.67638,0.55897,0.89485,0.67088,0.68254,0.74158,0.85536,0.82787,0.71125,0.58068,0.83796,0.87286,0.62677,0.58092,0.65394,0.59211,0.6874,0.7735,0.54175,0.63706,0.86919,0.7396,0.69349,0.75471,0.81354,0.645,0.3275,0.53612,1.154,0.93065,0.69176,0.41154,0.61634,0.45097,0.72514,1.1075,1.0228,1.2235,0.76042,1.1053,0.82154,0.95922,1.0788,0.93545,0.94109,0.93645,0.82251,0.62903,0.68751,0.66144,0.62762,0.80233,1.0063,0.34991,0.77673,0.45485,1.2464,0.57568,0.7114,0.88872,0.49769,0.80213,0.98675,0.67804,1.087,0.69959,1.0486,0.87444,0.77617,0.90043,0.64802
0.0088217,0.013804,0.013532,0.0066593,-0.0047822,0.0092536,0.014778,0.0088604,-0.012374,0.011249,0.02567,-0.00052618,0.018087,0.013644,0.0027831,-0.021339,-0.013218,0.016477,0.038253,-0.0022363,0.0049578,0.032326,0.0082567,-1.1671e-05,-0.0078755,0.017347,0.034737,0.02576,0.0049871,-0.012354,-0.0051577,0.025138,0.043078,0.0070992,-0.0026411,0.0031592,0.0089423,0.0046022,0.0032815,-0.020125,-0.0060505,-0.0033933,0.0080328,0.0019881,0.0091686,0.015465,0.027074,-0.0043006,0.020636,0.045331,0.039918,-0.0039149,-0.013144,0.014978,0.021779,-2.3413e-05,0.029415,0.003231,0.020588,-0.006444,0.010654,0.013851,0.003095,0.0081909,0.031351,0.043965,0.043818,0.046075,-0.012986,0.011673,-0.021427,0.012182,-0.015163,-0.021428,0.0079936,0.019256,-0.0011029,-0.016486,0.015274,0.00010691,0.0041564,0.020267,0.001332,0.032794,0.015237,0.035641,0.0077586,-0.0088004
0.049612,0.048424,0.11918,0.065671,0.075871,0.065863,0.095885,0.049349,0.051395,0.047643,0.072209,0.067758,0.068653,0.066766,0.034341,0.045455,0.068636,0.061896,0.13339,0.060583,0.072447,0.093743,0.074308,0.090729,0.047472,0.051096,0.086174,0.068917,0.065072,0.04076,0.056809,0.081116,0.095697,0.049348,0.054844,0.063206,0.067623,0.063089,0.059684,0.078509,0.064597,0.048023,0.061587,0.058763,0.045455,0.058918,0.069226,0.1004,0.12891,0.21199,0.15992,0.05348,0.058149,0.079017,0.064283,0.053124,0.07254,0.035038,0.061527,0.043953,0.05354,0.066388,0.058184,0.073607,0.15232,0.13803,0.19998,0.16309,0.060756,0.067516,0.045455,0.046151,0.064378,0.053956,0.062586,0.084231,0.049033,0.10675,0.085185,0.044275,0.068745,0.068989,0.055314,0.084982,0.060605,0.088509,0.046538,0.055357
31.8,30.3,9.2418,5.5265,5.4606,5.0043,5.2598,11.522,15.436,19,14.867,13.356,12.073,14.844,27.857,53.5,18.509,9.7833,6.7778,6.7,8.2158,11.019,12.182,15.667,15.822,15.571,20.857,24.095,24.733,27.867,29.333,29.6,28.467,22.524,18.472,20.393,12.744,8.1462,6.1377,6.5143,7.8693,10.152,10.939,31.714,44.5,30.7,24.267,5.7138,3.3677,3.7172,3.5548,4.1484,10.867,17.393,16.333,19.933,22.533,32.2,32.4,25.571,18.643,16.464,10.705,4.2169,3.2291,3.3226,3.0242,3.5527,11.15,21.933,57.167,32.2,17.2,12.324,3.2646,2.9892,3.3054,2.6705,3.6951,9.6397,10.606,10.013,8.5273,9.5303,9.8718,10.773,14.655,34.533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
